year,region,animal,population_Mhd
2001,Europe,turkeys,112.309
2001,Northern America,asses,0.052
2001,Northern America,beehives,3.152328
2001,Northern America,cattle,110.9057
2001,Northern America,chickens,2058.0
2001,Northern America,ducks,9.05
2001,Northern America,geese and guinea fowls,0.3
2001,Northern America,goats,2.43
2001,Northern America,horses,5.97
2001,Northern America,mules,0.032
2001,Northern America,pigs,73.2971
2001,Northern America,sheep,7.9128
2001,Northern America,turkeys,279.13
2001,Oceania,asses,0.009
2001,Oceania,beehives,0.74141
2001,Oceania,buffaloes,0.00013
2001,Oceania,cattle,37.744923
2001,Oceania,chickens,114.091
2001,Oceania,ducks,1.063
2001,Oceania,geese and guinea fowls,0.065
2001,Oceania,goats,2.607549
2001,Oceania,horses,0.372947
2001,Oceania,pigs,5.493793
2001,Oceania,rabbits and hares,0.0
2001,Oceania,sheep,150.92624
2001,Oceania,turkeys,0.861
2001,South America,asses,3.658445
2001,South America,beehives,4.9436
2001,South America,buffaloes,1.119219
2001,South America,"camelids, other",6.245494
2001,South America,cattle,306.1008
2001,South America,chickens,1626.084
2001,South America,ducks,7.319
2001,South America,geese and guinea fowls,0.305
2001,South America,goats,20.23257
2001,South America,horses,15.50205
2001,South America,mules,2.574556
2001,South America,pigs,49.915041
2001,South America,rabbits and hares,3.246
2001,South America,"rodents, other",15.62
2001,South America,sheep,71.305187
2001,South America,turkeys,36.285
2002,Africa,asses,15.618122
2002,Africa,beehives,17.453211
2002,Africa,buffaloes,3.717025
2002,Africa,camels,19.359265
2002,Africa,cattle,242.110088
2002,Africa,chickens,1320.702
2002,Africa,ducks,17.929
2002,Africa,geese and guinea fowls,14.913
2002,Africa,goats,262.260668
2002,Africa,horses,4.817245
2002,Africa,mules,1.036923
2002,Africa,pigs,22.561754
2002,Africa,rabbits and hares,11.282
2002,Africa,sheep,265.026663
2002,Africa,turkeys,11.619
2002,Asia,asses,18.95891
2002,Asia,beehives,27.688189
2002,Asia,buffaloes,163.663878
2002,Asia,camels,3.492716
2002,Asia,cattle,429.03276
2002,Asia,chickens,8368.385
2002,Asia,ducks,943.309
2002,Asia,geese and guinea fowls,239.846
2002,Asia,goats,463.379129
2002,Asia,horses,15.001226
2002,Asia,mules,5.085942
2002,Asia,pigs,524.001688
2002,Asia,rabbits and hares,211.834
2002,Asia,sheep,402.736961
2002,Asia,turkeys,12.566
2002,Europe,asses,0.624066
2002,Europe,beehives,15.35522
2002,Europe,buffaloes,0.244736
2002,Europe,camels,0.006079
2002,Europe,cattle,141.58253
2002,Europe,chickens,1843.437
2002,Europe,ducks,62.361
2002,Europe,geese and guinea fowls,30.67
2002,Europe,goats,18.64458
2002,Europe,horses,6.777873
2002,Europe,mules,0.209832
2002,Europe,pigs,194.270999
2002,Europe,rabbits and hares,28.926
2002,Europe,sheep,136.966343
2002,Europe,turkeys,120.91
2002,Northern America,asses,0.052
2002,Northern America,beehives,3.162485
2002,Northern America,cattle,110.4745
2002,Northern America,chickens,2100.0
2002,Northern America,ducks,7.8
2002,Northern America,geese and guinea fowls,0.3
2002,Northern America,goats,2.560466
2002,Northern America,horses,6.385
2002,Northern America,mules,0.032
2002,Northern America,pigs,73.9292
2002,Northern America,sheep,7.6166
2002,Northern America,turkeys,281.377
2002,Oceania,asses,0.009
2002,Oceania,beehives,0.714455
2002,Oceania,buffaloes,0.00013
2002,Oceania,cattle,38.245881
2002,Oceania,chickens,116.405
2002,Oceania,ducks,0.87
2002,Oceania,geese and guinea fowls,0.068
2002,Oceania,goats,3.21113
2002,Oceania,horses,0.372302
2002,Oceania,pigs,5.775676
2002,Oceania,rabbits and hares,0.0
2002,Oceania,sheep,145.753737
2002,Oceania,turkeys,0.729
2002,South America,asses,3.509182
2002,South America,beehives,5.0616
2002,South America,buffaloes,1.113765
2002,South America,"camelids, other",6.541385
2002,South America,cattle,319.373599
2002,South America,chickens,1625.122
2002,South America,ducks,7.85
2002,South America,geese and guinea fowls,0.315
2002,South America,goats,20.654817
2002,South America,horses,15.166132
2002,South America,mules,2.538185
2002,South America,pigs,48.954094
2002,South America,rabbits and hares,3.259
2002,South America,"rodents, other",15.92
2002,South America,sheep,67.366865
2002,South America,turkeys,37.672
2003,Africa,asses,15.711419
2003,Africa,beehives,16.917261
2003,Africa,buffaloes,3.777025
2003,Africa,camels,19.985766
2003,Africa,cattle,247.549021
2003,Africa,chickens,1341.573
2003,Africa,ducks,17.779
2003,Africa,geese and guinea fowls,22.004
2003,Africa,goats,270.161196
2003,Africa,horses,4.927555
2003,Africa,mules,0.976593
2003,Africa,pigs,22.275422
2003,Africa,rabbits and hares,11.822
2003,Africa,sheep,269.474951
2003,Africa,turkeys,11.141
2003,Asia,asses,18.679499
2003,Asia,beehives,28.464727
2003,Asia,buffaloes,166.343094
2003,Asia,camels,3.511172
2003,Asia,cattle,425.195624
2003,Asia,chickens,8437.159
2003,Asia,ducks,915.649
2003,Asia,geese and guinea fowls,232.86
2003,Asia,goats,471.075905
2003,Asia,horses,14.633489
2003,Asia,mules,4.922893
2003,Asia,pigs,525.826058
2003,Asia,rabbits and hares,214.919
2003,Asia,sheep,412.703531
2003,Asia,turkeys,13.907
2003,Europe,asses,0.599235
2003,Europe,beehives,15.358608
2003,Europe,buffaloes,0.238762
2003,Europe,camels,0.006939
2003,Europe,cattle,139.041573
2003,Europe,chickens,1789.584
2003,Europe,ducks,61.706
2003,Europe,geese and guinea fowls,30.449
2003,Europe,goats,19.093665
2003,Europe,horses,6.773387
2003,Europe,mules,0.202124
2003,Europe,pigs,197.673316
2003,Europe,rabbits and hares,29.141
2003,Europe,sheep,137.131488
2003,Europe,turkeys,108.499
2003,Northern America,asses,0.052
2003,Northern America,beehives,3.16233
2003,Northern America,cattle,109.566
2003,Northern America,chickens,2080.0
2003,Northern America,ducks,7.85
2003,Northern America,geese and guinea fowls,0.3
2003,Northern America,goats,2.56
2003,Northern America,horses,7.385
2003,Northern America,mules,0.032
2003,Northern America,pigs,75.1982
2003,Northern America,sheep,7.2963
2003,Northern America,turkeys,275.156
2003,Oceania,asses,0.009
2003,Oceania,beehives,0.705978
2003,Oceania,buffaloes,0.00013
2003,Oceania,cattle,37.113918
2003,Oceania,chickens,114.957
2003,Oceania,ducks,0.997
2003,Oceania,geese and guinea fowls,0.068
2003,Oceania,goats,2.979235
2003,Oceania,horses,0.376853
2003,Oceania,pigs,5.528449
2003,Oceania,rabbits and hares,0.0
2003,Oceania,sheep,138.820228
2003,Oceania,turkeys,0.922
2003,South America,asses,3.528076
2003,South America,beehives,5.0256
2003,South America,buffaloes,1.149123
2003,South America,"camelids, other",6.63986
2003,South America,cattle,335.172612
2003,South America,chickens,1672.186
2003,South America,ducks,7.949
2003,South America,geese and guinea fowls,0.33
2003,South America,goats,21.066387
2003,South America,horses,15.265725
2003,South America,mules,2.519009
2003,South America,pigs,49.145957
2003,South America,rabbits and hares,3.45
2003,South America,"rodents, other",16.225
2003,South America,sheep,68.703062
2003,South America,turkeys,40.195
2004,Africa,asses,15.96262
2004,Africa,beehives,16.909639
2004,Africa,buffaloes,3.845025
2004,Africa,camels,20.914239
2004,Africa,cattle,250.189371
2004,Africa,chickens,1333.02
2004,Africa,ducks,13.12
2004,Africa,geese and guinea fowls,17.23
2004,Africa,goats,281.893884
2004,Africa,horses,5.001996
2004,Africa,mules,1.012234
2004,Africa,pigs,23.316601
2004,Africa,rabbits and hares,19.183
2004,Africa,sheep,278.591494
2004,Africa,turkeys,11.96
2004,Asia,asses,18.433547
2004,Asia,beehives,29.245255
2004,Asia,buffaloes,168.750093
2004,Asia,camels,3.540613
2004,Asia,cattle,430.047947
2004,Asia,chickens,8888.782
2004,Asia,ducks,946.708
2004,Asia,geese and guinea fowls,265.887
2004,Asia,goats,484.091644
2004,Asia,horses,14.387486
2004,Asia,mules,4.678619
2004,Asia,pigs,523.158025
2004,Asia,rabbits and hares,217.397
2004,Asia,sheep,428.239098
2004,Asia,turkeys,13.527
2004,Europe,asses,0.560297
2004,Europe,beehives,15.54625
2004,Europe,buffaloes,0.279706
2004,Europe,camels,0.007392
2004,Europe,cattle,134.847067
2004,Europe,chickens,1773.468
2004,Europe,ducks,63.191
2004,Europe,geese and guinea fowls,30.404
2004,Europe,goats,18.610808
2004,Europe,horses,6.677852
2004,Europe,mules,0.198464
2004,Europe,pigs,192.42261
2004,Europe,rabbits and hares,28.291
2004,Europe,sheep,137.73604
2004,Europe,turkeys,104.056
2004,Northern America,asses,0.052
2004,Northern America,beehives,3.15189
2004,Northern America,cattle,109.443
2004,Northern America,chickens,2125.0
2004,Northern America,ducks,8.05
2004,Northern America,geese and guinea fowls,0.3
2004,Northern America,goats,2.555
2004,Northern America,horses,8.385
2004,Northern America,mules,0.032
2004,Northern America,pigs,75.1687
2004,Northern America,sheep,7.0992
2004,Northern America,turkeys,261.507
2004,Oceania,asses,0.009
2004,Oceania,beehives,0.698528
2004,Oceania,buffaloes,0.00013
2004,Oceania,cattle,37.793075
2004,Oceania,chickens,113.221
2004,Oceania,ducks,1.256
2004,Oceania,geese and guinea fowls,0.07
2004,Oceania,goats,3.352306
2004,Oceania,horses,0.372515
2004,Oceania,pigs,5.444328
2004,Oceania,rabbits and hares,0.0
2004,Oceania,sheep,140.573516
2004,Oceania,turkeys,0.832
2004,South America,asses,3.499372
2004,South America,beehives,5.0466
2004,South America,buffaloes,1.13388
2004,South America,"camelids, other",6.724764
2004,South America,cattle,345.544545
2004,South America,chickens,1718.639
2004,South America,ducks,7.941
2004,South America,geese and guinea fowls,0.335
2004,South America,goats,21.630848
2004,South America,horses,15.215179
2004,South America,mules,2.513789
2004,South America,pigs,49.98189
2004,South America,rabbits and hares,3.489
2004,South America,"rodents, other",16.425
2004,South America,sheep,70.377454
2004,South America,turkeys,46.843
2005,Africa,asses,16.471855
2005,Africa,beehives,17.358849
2005,Africa,buffaloes,3.885025
2005,Africa,camels,21.265347
2005,Africa,cattle,258.891623
2005,Africa,chickens,1325.005
2005,Africa,ducks,13.857
2005,Africa,geese and guinea fowls,12.51
2005,Africa,goats,291.109346
2005,Africa,horses,5.157062
2005,Africa,mules,1.010264
2005,Africa,pigs,24.446643
2005,Africa,rabbits and hares,18.712
2005,Africa,sheep,286.485426
2005,Africa,turkeys,12.804
2005,Asia,asses,17.934926
2005,Asia,beehives,30.019437
2005,Asia,buffaloes,171.675348
2005,Asia,camels,3.578722
2005,Asia,cattle,435.248531
2005,Asia,chickens,9198.789
2005,Asia,ducks,974.792
2005,Asia,geese and guinea fowls,282.991
2005,Asia,goats,499.661309
2005,Asia,horses,14.202549
2005,Asia,mules,4.46709
2005,Asia,pigs,532.639095
2005,Asia,rabbits and hares,222.93
2005,Asia,sheep,448.537464
2005,Asia,turkeys,13.437
2005,Europe,asses,0.539264
2005,Europe,beehives,15.764867
2005,Europe,buffaloes,0.266096
2005,Europe,camels,0.007404
2005,Europe,cattle,131.342761
2005,Europe,chickens,1779.463
2005,Europe,ducks,68.462
2005,Europe,geese and guinea fowls,30.141
2005,Europe,goats,18.34144
2005,Europe,horses,6.41605
2005,Europe,mules,0.198487
2005,Europe,pigs,190.482774
2005,Europe,rabbits and hares,27.627
2005,Europe,sheep,137.543525
2005,Europe,turkeys,103.432
2005,Northern America,asses,0.052
2005,Northern America,beehives,3.024541
2005,Northern America,cattle,109.943
2005,Northern America,chickens,2150.0
2005,Northern America,ducks,8.05
2005,Northern America,geese and guinea fowls,0.3
2005,Northern America,goats,2.745
2005,Northern America,horses,9.585
2005,Northern America,mules,0.032
2005,Northern America,pigs,75.785
2005,Northern America,sheep,7.1126
2005,Northern America,turkeys,255.266
2005,Oceania,asses,0.009
2005,Oceania,beehives,0.701051
2005,Oceania,buffaloes,0.00013
2005,Oceania,cattle,38.010685
2005,Oceania,chickens,106.304
2005,Oceania,ducks,1.203
2005,Oceania,geese and guinea fowls,0.07
2005,Oceania,goats,3.844958
2005,Oceania,horses,0.366492
2005,Oceania,pigs,5.392165
2005,Oceania,rabbits and hares,0.0
2005,Oceania,sheep,141.019438
2005,Oceania,turkeys,0.779
2005,South America,asses,3.472916
2005,South America,beehives,5.0971
2005,South America,buffaloes,1.174044
2005,South America,"camelids, other",7.252177
2005,South America,cattle,349.882923
2005,South America,chickens,1798.194
2005,South America,ducks,7.991
2005,South America,geese and guinea fowls,0.34
2005,South America,goats,21.976035
2005,South America,horses,15.16994
2005,South America,mules,2.49203
2005,South America,pigs,51.682105
2005,South America,rabbits and hares,3.529
2005,South America,"rodents, other",16.925
2005,South America,sheep,72.19076
2005,South America,turkeys,46.2
2006,Africa,asses,17.016838
2006,Africa,beehives,17.150721
2006,Africa,buffaloes,3.937025
2006,Africa,camels,21.331115
2006,Africa,cattle,264.251104
2006,Africa,chickens,1358.309
2006,Africa,ducks,15.584
2006,Africa,geese and guinea fowls,12.127
2006,Africa,goats,293.334992
2006,Africa,horses,5.265579
2006,Africa,mules,1.026674
2006,Africa,pigs,25.273958
2006,Africa,rabbits and hares,19.663
2006,Africa,sheep,291.251416
2006,Africa,turkeys,13.836
2006,Asia,asses,17.677805
2006,Asia,beehives,30.874995
2006,Asia,buffaloes,175.277422
2006,Asia,camels,3.799976
2006,Asia,cattle,445.44869
2006,Asia,chickens,9422.534
2006,Asia,ducks,987.545
2006,Asia,geese and guinea fowls,297.517
2006,Asia,goats,498.978363
2006,Asia,horses,14.073
2006,Asia,mules,4.216453
2006,Asia,pigs,545.265349
2006,Asia,rabbits and hares,240.575
2006,Asia,sheep,458.176129
2006,Asia,turkeys,12.555
2006,Europe,asses,0.514014
2006,Europe,beehives,16.052712
2006,Europe,buffaloes,0.229667
2006,Europe,camels,0.007089
2006,Europe,cattle,128.731887
2006,Europe,chickens,1803.118
2006,Europe,ducks,72.903
2006,Europe,geese and guinea fowls,26.81
2006,Europe,goats,17.915483
2006,Europe,horses,6.400121
2006,Europe,mules,0.191627
2006,Europe,pigs,193.281671
2006,Europe,rabbits and hares,28.04
2006,Europe,sheep,136.624844
2006,Europe,turkeys,102.56
2006,Northern America,asses,0.052
2006,Northern America,beehives,3.022401
2006,Northern America,cattle,111.356504
2006,Northern America,chickens,2155.0
2006,Northern America,ducks,8.05
2006,Northern America,geese and guinea fowls,0.3
2006,Northern America,goats,2.867
2006,Northern America,horses,9.885
2006,Northern America,mules,0.004
2006,Northern America,pigs,76.5589
2006,Northern America,sheep,7.1238
2006,Northern America,turkeys,261.934
2006,Oceania,asses,0.009
2006,Oceania,beehives,0.708256
2006,Oceania,buffaloes,0.00013
2006,Oceania,cattle,38.71159
2006,Oceania,chickens,122.912
2006,Oceania,ducks,1.064
2006,Oceania,geese and guinea fowls,0.075
2006,Oceania,goats,3.739927
2006,Oceania,horses,0.402623
2006,Oceania,pigs,5.601933
2006,Oceania,rabbits and hares,0.0
2006,Oceania,sheep,131.125242
2006,Oceania,turkeys,1.317
2006,South America,asses,3.521084
2006,South America,beehives,5.2696
2006,South America,buffaloes,1.157422
2006,South America,"camelids, other",7.327884
2006,South America,cattle,351.109278
2006,South America,chickens,1817.808
2006,South America,ducks,8.134
2006,South America,geese and guinea fowls,0.345
2006,South America,goats,22.129721
2006,South America,horses,14.988057
2006,South America,mules,2.612882
2006,South America,pigs,55.067199
2006,South America,rabbits and hares,3.59
2006,South America,"rodents, other",16.925
2006,South America,sheep,73.047605
2006,South America,turkeys,47.281
2007,Africa,asses,17.367881
2007,Africa,beehives,16.363017
2007,Africa,buffaloes,4.104835
2007,Africa,camels,24.066314
2007,Africa,cattle,277.014693
2007,Africa,chickens,1437.918
2007,Africa,ducks,12.245
2007,Africa,geese and guinea fowls,29.147
2007,Africa,goats,320.091846
2007,Africa,horses,5.546931
2007,Africa,mules,1.064878
2007,Africa,pigs,26.530362
2007,Africa,rabbits and hares,20.498
2007,Africa,sheep,305.970854
2007,Africa,turkeys,16.979
2007,Asia,asses,17.523094
2007,Asia,beehives,31.38669
2007,Asia,buffaloes,178.5683
2007,Asia,camels,3.850781
2007,Asia,cattle,448.467368
2007,Asia,chickens,9840.058
2007,Asia,ducks,950.13
2007,Asia,geese and guinea fowls,247.463
2007,Asia,goats,502.482482
2007,Asia,horses,14.07463
2007,Asia,mules,4.054281
2007,Asia,pigs,531.639159
2007,Asia,rabbits and hares,238.08
2007,Asia,sheep,462.589001
2007,Asia,turkeys,12.504
2007,Europe,asses,0.493671
2007,Europe,beehives,15.939591
2007,Europe,buffaloes,0.25705
2007,Europe,camels,0.007185
2007,Europe,cattle,128.545762
2007,Europe,chickens,1834.054
2007,Europe,ducks,75.554
2007,Europe,geese and guinea fowls,29.348
2007,Europe,goats,17.839665
2007,Europe,horses,6.382841
2007,Europe,mules,0.191414
2007,Europe,pigs,198.005008
2007,Europe,rabbits and hares,28.615
2007,Europe,sheep,136.01292
2007,Europe,turkeys,99.728
2007,Northern America,asses,0.052
2007,Northern America,beehives,3.032254
2007,Northern America,cattle,110.708
2007,Northern America,chickens,2170.0
2007,Northern America,ducks,8.05
2007,Northern America,geese and guinea fowls,0.3
2007,Northern America,goats,3.078
2007,Northern America,horses,9.885
2007,Northern America,mules,0.004
2007,Northern America,pigs,76.5958
2007,Northern America,sheep,7.0062
2007,Northern America,turkeys,272.428
2007,Oceania,asses,0.009
2007,Oceania,beehives,0.730869
2007,Oceania,buffaloes,0.00014
2007,Oceania,cattle,38.441444
2007,Oceania,chickens,128.647
2007,Oceania,ducks,1.209
2007,Oceania,geese and guinea fowls,0.08
2007,Oceania,goats,2.921019
2007,Oceania,horses,0.411146
2007,Oceania,pigs,5.536495
2007,Oceania,rabbits and hares,0.0
2007,Oceania,sheep,124.1874
2007,Oceania,turkeys,2.132
2007,South America,asses,3.457583
2007,South America,beehives,5.093271
2007,South America,buffaloes,1.133008
2007,South America,"camelids, other",7.46822
2007,South America,cattle,346.489444
2007,South America,chickens,1954.796
2007,South America,ducks,8.255
2007,South America,geese and guinea fowls,0.36
2007,South America,goats,21.268245
2007,South America,horses,14.847904
2007,South America,mules,2.59318
2007,South America,pigs,56.744674
2007,South America,rabbits and hares,3.686
2007,South America,"rodents, other",17.425
2007,South America,sheep,73.083116
2007,South America,turkeys,53.619
2008,Africa,asses,17.207234
2008,Africa,beehives,16.339675
2008,Africa,buffaloes,4.052674
2008,Africa,camels,25.300487
2008,Africa,cattle,285.83465
2008,Africa,chickens,1504.27
2008,Africa,ducks,16.27
2008,Africa,geese and guinea fowls,18.13
2008,Africa,goats,332.228563
2008,Africa,horses,5.628093
2008,Africa,mules,1.061883
2008,Africa,pigs,28.074637
2008,Africa,rabbits and hares,23.137
2008,Africa,sheep,309.970301
2008,Africa,turkeys,17.989
2008,Asia,asses,16.878241
2008,Asia,beehives,32.7236
2008,Asia,buffaloes,180.202411
2008,Asia,camels,3.851693
2008,Asia,cattle,451.397034
2008,Asia,chickens,10289.663
2008,Asia,ducks,1000.982
2008,Asia,geese and guinea fowls,307.32
2008,Asia,goats,511.500716
2008,Asia,horses,13.946194
2008,Asia,mules,3.595191
2008,Asia,pigs,551.320316
2008,Asia,rabbits and hares,229.377
2008,Asia,sheep,460.398355
2008,Asia,turkeys,12.902
2008,Europe,asses,0.472859
2008,Europe,beehives,15.710284
2008,Europe,buffaloes,0.332883
2008,Europe,camels,0.007156
2008,Europe,cattle,127.604157
2008,Europe,chickens,1854.504
2008,Europe,ducks,75.999
2008,Europe,geese and guinea fowls,28.276
2008,Europe,goats,17.824482
2008,Europe,horses,6.418921
2008,Europe,mules,0.190304
2008,Europe,pigs,191.086036
2008,Europe,rabbits and hares,28.333
2008,Europe,sheep,133.802864
2008,Europe,turkeys,99.353
2008,Northern America,asses,0.052
2008,Northern America,beehives,2.91207
2008,Northern America,cattle,109.7895
2008,Northern America,chickens,9174.3
2008,Northern America,ducks,8.1
2008,Northern America,geese and guinea fowls,0.3
2008,Northern America,goats,3.148
2008,Northern America,horses,9.89
2008,Northern America,mules,0.004
2008,Northern America,pigs,80.8768
2008,Northern America,sheep,6.7995
2008,Northern America,turkeys,278.968
2008,Oceania,asses,0.009
2008,Oceania,beehives,0.766381
2008,Oceania,buffaloes,0.00014
2008,Oceania,cattle,37.784528
2008,Oceania,chickens,120.496
2008,Oceania,ducks,1.513
2008,Oceania,geese and guinea fowls,0.075
2008,Oceania,goats,3.106057
2008,Oceania,horses,0.403066
2008,Oceania,pigs,5.299702
2008,Oceania,rabbits and hares,0.0
2008,Oceania,sheep,111.041604
2008,Oceania,turkeys,1.658
2008,South America,asses,3.360891
2008,South America,beehives,5.180062
2008,South America,buffaloes,1.14728
2008,South America,"camelids, other",7.550043
2008,South America,cattle,348.990294
2008,South America,chickens,2096.719
2008,South America,ducks,8.268
2008,South America,geese and guinea fowls,0.37
2008,South America,goats,21.246267
2008,South America,horses,14.730738
2008,South America,mules,2.519429
2008,South America,pigs,57.820654
2008,South America,rabbits and hares,3.748
2008,South America,"rodents, other",17.925
2008,South America,sheep,72.447833
2008,South America,turkeys,57.968
2009,Africa,asses,17.470588
2009,Africa,beehives,15.927464
2009,Africa,buffaloes,3.838746
2009,Africa,camels,25.057042
2009,Africa,cattle,291.213643
2009,Africa,chickens,1579.932
2009,Africa,ducks,15.522
2009,Africa,geese and guinea fowls,22.178
2009,Africa,goats,338.142168
2009,Africa,horses,5.888462
2009,Africa,mules,1.0463
2009,Africa,pigs,29.237659
2009,Africa,rabbits and hares,18.038
2009,Africa,sheep,316.108442
2009,Africa,turkeys,18.86
2009,Asia,asses,15.53601
2009,Asia,beehives,34.103511
2009,Asia,buffaloes,188.785794
2009,Asia,camels,3.935619
2009,Asia,cattle,441.509033
2009,Asia,chickens,10919.289
2009,Asia,ducks,1016.046
2009,Asia,geese and guinea fowls,320.274
2009,Asia,goats,517.78248
2009,Asia,horses,12.671526
2009,Asia,mules,2.818351
2009,Asia,pigs,585.464081
2009,Asia,rabbits and hares,239.386
2009,Asia,sheep,459.150106
2009,Asia,turkeys,12.123
2009,Europe,asses,0.455807
2009,Europe,beehives,15.53159
2009,Europe,buffaloes,0.368548
2009,Europe,camels,0.007022
2009,Europe,cattle,125.960518
2009,Europe,chickens,1910.762
2009,Europe,ducks,74.584
2009,Europe,geese and guinea fowls,28.046
2009,Europe,goats,17.506915
2009,Europe,horses,6.344019
2009,Europe,mules,0.190156
2009,Europe,pigs,187.252379
2009,Europe,rabbits and hares,28.15
2009,Europe,sheep,131.604779
2009,Europe,turkeys,98.464
2009,Northern America,asses,0.052
2009,Northern America,beehives,3.09012
2009,Northern America,cattle,107.751
2009,Northern America,chickens,8715.2
2009,Northern America,ducks,8.05
2009,Northern America,geese and guinea fowls,0.31
2009,Northern America,goats,3.099
2009,Northern America,horses,10.19
2009,Northern America,mules,0.004
2009,Northern America,pigs,77.3522
2009,Northern America,sheep,6.5906
2009,Northern America,turkeys,252.959
2009,Oceania,asses,0.009
2009,Oceania,beehives,0.758784
2009,Oceania,buffaloes,0.00015
2009,Oceania,cattle,38.609545
2009,Oceania,chickens,125.426
2009,Oceania,ducks,1.787
2009,Oceania,geese and guinea fowls,0.08
2009,Oceania,goats,3.791989
2009,Oceania,horses,0.403417
2009,Oceania,pigs,5.21304
2009,Oceania,rabbits and hares,0.0
2009,Oceania,sheep,105.143867
2009,Oceania,turkeys,1.361
2009,South America,asses,3.246602
2009,South America,beehives,5.212397
2009,South America,buffaloes,1.136028
2009,South America,"camelids, other",8.186207
2009,South America,cattle,349.990752
2009,South America,chickens,2153.697
2009,South America,ducks,8.446
2009,South America,geese and guinea fowls,0.37
2009,South America,goats,21.157881
2009,South America,horses,14.746681
2009,South America,mules,2.48912
2009,South America,pigs,59.439657
2009,South America,rabbits and hares,3.821
2009,South America,"rodents, other",18.225
2009,South America,sheep,70.834831
2009,South America,turkeys,58.069
2010,Africa,asses,17.336901
2010,Africa,beehives,16.083587
2010,Africa,buffaloes,3.818261
2010,Africa,camels,25.799114
2010,Africa,cattle,298.260837
2010,Africa,chickens,1663.596
2010,Africa,ducks,17.897
2010,Africa,geese and guinea fowls,26.047
2010,Africa,goats,348.695727
2010,Africa,horses,6.020735
2010,Africa,mules,0.706333
2010,Africa,pigs,31.125157
2010,Africa,rabbits and hares,15.353
2010,Africa,sheep,322.9363
2010,Africa,turkeys,21.499
2010,Asia,asses,15.383394
2010,Asia,beehives,35.933821
2010,Asia,buffaloes,188.634118
2010,Asia,camels,3.865133
2010,Asia,cattle,442.042037
2010,Asia,chickens,11110.33
2010,Asia,ducks,1064.353
2010,Asia,geese and guinea fowls,332.432
2010,Asia,goats,510.818344
2010,Asia,horses,12.134352
2010,Asia,mules,2.537565
2010,Asia,pigs,582.511865
2010,Asia,rabbits and hares,247.523
2010,Asia,sheep,456.108872
2010,Asia,turkeys,12.667
2010,Europe,asses,0.443428
2010,Europe,beehives,15.880225
2010,Europe,buffaloes,0.390682
2010,Europe,camels,0.007243
2010,Europe,cattle,124.4481
2010,Europe,chickens,2047.779
2010,Europe,ducks,85.708
2010,Europe,geese and guinea fowls,31.536
2010,Europe,goats,17.501081
2010,Europe,horses,6.127715
2010,Europe,mules,0.188581
2010,Europe,pigs,189.297112
2010,Europe,rabbits and hares,28.603
2010,Europe,sheep,130.132441
2010,Europe,turkeys,97.325
2010,Northern America,asses,0.052
2010,Northern America,beehives,3.312291
2010,Northern America,cattle,106.7512
2010,Northern America,chickens,8788.6
2010,Northern America,ducks,8.2
2010,Northern America,geese and guinea fowls,0.32
2010,Northern America,goats,3.068
2010,Northern America,horses,10.4
2010,Northern America,mules,0.004
2010,Northern America,pigs,77.39
2010,Northern America,sheep,6.4753
2010,Northern America,turkeys,249.588
2010,Oceania,asses,0.009
2010,Oceania,beehives,0.764041
2010,Oceania,buffaloes,0.00015
2010,Oceania,cattle,37.34487
2010,Oceania,chickens,113.639
2010,Oceania,ducks,1.516
2010,Oceania,geese and guinea fowls,0.08
2010,Oceania,goats,3.904779
2010,Oceania,horses,0.40416
2010,Oceania,pigs,5.281684
2010,Oceania,rabbits and hares,0.0
2010,Oceania,sheep,100.669116
2010,Oceania,turkeys,1.364
2010,South America,asses,3.178749
2010,South America,beehives,5.187447
2010,South America,buffaloes,1.185232
2010,South America,"camelids, other",8.07209
2010,South America,cattle,347.023872
2010,South America,chickens,2228.935
2010,South America,ducks,8.938
2010,South America,geese and guinea fowls,0.38
2010,South America,goats,21.084324
2010,South America,horses,14.326353
2010,South America,mules,2.378741
2010,South America,pigs,62.243922
2010,South America,rabbits and hares,4.086
2010,South America,"rodents, other",18.425
2010,South America,sheep,70.321655
2010,South America,turkeys,60.662
2011,Africa,asses,17.706995
2011,Africa,beehives,15.922478
2011,Africa,buffaloes,3.983192
2011,Africa,camels,26.226529
2011,Africa,cattle,304.823464
2011,Africa,chickens,1652.033
2011,Africa,ducks,16.297
2011,Africa,geese and guinea fowls,25.248
2011,Africa,goats,356.295294
2011,Africa,horses,5.95834
2011,Africa,mules,1.005747
2011,Africa,pigs,31.164021
2011,Africa,rabbits and hares,14.919
2011,Africa,sheep,332.418436
2011,Africa,turkeys,21.83
2011,Asia,asses,15.236017
2011,Asia,beehives,36.564559
2011,Asia,buffaloes,189.533629
2011,Asia,camels,3.9449
2011,Asia,cattle,441.198437
2011,Asia,chickens,10837.86
2011,Asia,ducks,972.814
2011,Asia,geese and guinea fowls,285.502
2011,Asia,goats,517.441123
2011,Asia,horses,12.252255
2011,Asia,mules,2.350249
2011,Asia,pigs,583.520187
2011,Asia,rabbits and hares,252.902
2011,Asia,sheep,466.027316
2011,Asia,turkeys,12.593
2011,Europe,asses,0.442339
2011,Europe,beehives,16.271259
2011,Europe,buffaloes,0.379568
2011,Europe,camels,0.007297
2011,Europe,cattle,121.281892
2011,Europe,chickens,2062.345
2011,Europe,ducks,87.302
2011,Europe,geese and guinea fowls,28.502
2011,Europe,goats,17.395542
