Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1961","1961","Head","8576492","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1962","1962","Head","8855092","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1963","1963","Head","9280296","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1964","1964","Head","9795792","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1965","1965","Head","10208696","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1966","1966","Head","10787445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1967","1967","Head","11460653","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1968","1968","Head","12011185","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1969","1969","Head","12069459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1970","1970","Head","12137950","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1971","1971","Head","12350825","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1972","1972","Head","12538080","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1973","1973","Head","12258320","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1974","1974","Head","12232934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1975","1975","Head","12648923","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1976","1976","Head","12777505","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1977","1977","Head","12804475","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1978","1978","Head","13212050","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1979","1979","Head","13422523","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1980","1980","Head","13533494","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1981","1981","Head","13914892","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1982","1982","Head","14425700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1983","1983","Head","14388795","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1984","1984","Head","14273140","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1985","1985","Head","14547880","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1986","1986","Head","14404110","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1987","1987","Head","14609232","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1988","1988","Head","15019072","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1989","1989","Head","15175312","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1990","1990","Head","15121350","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1991","1991","Head","15451784","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1992","1992","Head","15249866","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1993","1993","Head","15029881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1994","1994","Head","15378521","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1995","1995","Head","15701497","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1996","1996","Head","16002670","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1997","1997","Head","16327427","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1998","1998","Head","16886234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","1999","1999","Head","17711640","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","2000","2000","Head","18090016","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","2001","2001","Head","18688523","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","2002","2002","Head","19359265","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","2003","2003","Head","19985766","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","2004","2004","Head","20914239","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5100","Africa","5111","Stocks","1126","Camels","2005","2005","Head","21265347","A","Aggregate, may include official, semi-official, estimated or calculated data"
