product,year,variable,value,units
Lemons and limes,1980,area_harvested,393631.0,hectares
Lemons and limes,1981,area_harvested,410249.0,hectares
Lemons and limes,1982,area_harvested,430707.0,hectares
Lemons and limes,1983,area_harvested,435409.0,hectares
Lemons and limes,1984,area_harvested,450302.0,hectares
Lemons and limes,1985,area_harvested,499081.0,hectares
Lemons and limes,1986,area_harvested,516497.0,hectares
Lemons and limes,1987,area_harvested,530982.0,hectares
Lemons and limes,1988,area_harvested,551363.0,hectares
Lemons and limes,1989,area_harvested,565762.0,hectares
Lemons and limes,1990,area_harvested,563641.0,hectares
Lemons and limes,1991,area_harvested,561096.0,hectares
Lemons and limes,1992,area_harvested,583677.0,hectares
Lemons and limes,1993,area_harvested,587324.0,hectares
Lemons and limes,1994,area_harvested,597576.0,hectares
Lemons and limes,1995,area_harvested,619698.0,hectares
Lemons and limes,1996,area_harvested,645435.0,hectares
Lemons and limes,1997,area_harvested,686398.0,hectares
Lemons and limes,1998,area_harvested,707556.0,hectares
Lemons and limes,1999,area_harvested,737310.0,hectares
Lemons and limes,2000,area_harvested,789031.0,hectares
Lemons and limes,2001,area_harvested,807100.0,hectares
Lemons and limes,2002,area_harvested,818002.0,hectares
Lemons and limes,2003,area_harvested,816262.0,hectares
Lemons and limes,2004,area_harvested,835927.0,hectares
Lemons and limes,2005,area_harvested,761510.0,hectares
Lemons and limes,2006,area_harvested,984031.0,hectares
Lemons and limes,2007,area_harvested,1009130.0,hectares
Lemons and limes,2008,area_harvested,1077555.0,hectares
Lemons and limes,2009,area_harvested,1111454.0,hectares
Lemons and limes,2010,area_harvested,1039911.0,hectares
Lemons and limes,2011,area_harvested,954964.0,hectares
Lemons and limes,2012,area_harvested,972717.0,hectares
Lemons and limes,2013,area_harvested,1002014.0,hectares
Lemons and limes,2014,area_harvested,1018325.0,hectares
Lemons and limes,2015,area_harvested,1057586.0,hectares
Lemons and limes,2016,area_harvested,1052240.0,hectares
Lemons and limes,2017,area_harvested,1089434.0,hectares
Lemons and limes,2018,area_harvested,1267401.0,hectares
Lentils,1961,area_harvested,1619653.0,hectares
Lentils,1962,area_harvested,1639156.0,hectares
Lentils,1963,area_harvested,1659219.0,hectares
Lentils,1964,area_harvested,1707830.0,hectares
Lentils,1965,area_harvested,1734966.0,hectares
Lentils,1966,area_harvested,1687988.0,hectares
Lentils,1967,area_harvested,1713630.0,hectares
Lentils,1968,area_harvested,1655226.0,hectares
Lentils,1969,area_harvested,1712788.0,hectares
Lentils,1970,area_harvested,1759228.0,hectares
Lentils,1971,area_harvested,1717837.0,hectares
Lentils,1972,area_harvested,1827763.0,hectares
Lentils,1973,area_harvested,1875931.0,hectares
Lentils,1974,area_harvested,2025029.0,hectares
Lentils,1975,area_harvested,2075535.0,hectares
Lentils,1976,area_harvested,2160415.0,hectares
Lentils,1977,area_harvested,2195450.0,hectares
Lentils,1978,area_harvested,2181376.0,hectares
Lentils,1979,area_harvested,2269182.0,hectares
Lentils,1980,area_harvested,2120412.0,hectares
Lentils,1981,area_harvested,2261307.0,hectares
Lentils,1982,area_harvested,2611063.0,hectares
Lentils,1983,area_harvested,2671647.0,hectares
Lentils,1984,area_harvested,2564745.0,hectares
Lentils,1985,area_harvested,2620110.0,hectares
Lentils,1986,area_harvested,3009474.0,hectares
Lentils,1987,area_harvested,3328208.0,hectares
Lentils,1988,area_harvested,3311150.0,hectares
Lentils,1989,area_harvested,3200557.0,hectares
Lentils,1990,area_harvested,3218212.0,hectares
Lentils,1991,area_harvested,3268922.0,hectares
Lentils,1992,area_harvested,3331687.0,hectares
Lentils,1993,area_harvested,3433699.0,hectares
Lentils,1994,area_harvested,3456492.0,hectares
Lentils,1995,area_harvested,3339332.0,hectares
Lentils,1996,area_harvested,3476279.0,hectares
Lentils,1997,area_harvested,3462927.0,hectares
Lentils,1998,area_harvested,3462110.0,hectares
Lentils,1999,area_harvested,3658848.0,hectares
Lentils,2000,area_harvested,3881715.0,hectares
Lentils,2001,area_harvested,3952307.0,hectares
Lentils,2002,area_harvested,3618044.0,hectares
Lentils,2003,area_harvested,3574157.0,hectares
Lentils,2004,area_harvested,3829329.0,hectares
Lentils,2005,area_harvested,4100110.0,hectares
Lentils,2006,area_harvested,3879536.0,hectares
Lentils,2007,area_harvested,3804687.0,hectares
Lentils,2008,area_harvested,3339427.0,hectares
Lentils,2009,area_harvested,3696076.0,hectares
Lentils,2010,area_harvested,4287162.0,hectares
Lentils,2011,area_harvested,4151123.0,hectares
Lentils,2012,area_harvested,4191052.0,hectares
Lentils,2013,area_harvested,4058481.0,hectares
Lentils,2014,area_harvested,4017683.0,hectares
Lentils,2015,area_harvested,4699316.0,hectares
Lentils,2016,area_harvested,5426475.0,hectares
Lentils,2017,area_harvested,5868358.0,hectares
Lentils,2018,area_harvested,6100922.0,hectares
Lettuce and chicory,1961,area_harvested,434747.0,hectares
Lettuce and chicory,1962,area_harvested,389137.0,hectares
Lettuce and chicory,1963,area_harvested,390213.0,hectares
Lettuce and chicory,1964,area_harvested,381664.0,hectares
Lettuce and chicory,1965,area_harvested,385342.0,hectares
Lettuce and chicory,1966,area_harvested,389702.0,hectares
Lettuce and chicory,1967,area_harvested,393614.0,hectares
Lettuce and chicory,1968,area_harvested,394140.0,hectares
Lettuce and chicory,1969,area_harvested,403085.0,hectares
Lettuce and chicory,1970,area_harvested,387085.0,hectares
Lettuce and chicory,1971,area_harvested,387697.0,hectares
Lettuce and chicory,1972,area_harvested,394078.0,hectares
Lettuce and chicory,1973,area_harvested,401904.0,hectares
Lettuce and chicory,1974,area_harvested,409343.0,hectares
Lettuce and chicory,1975,area_harvested,414659.0,hectares
Lettuce and chicory,1976,area_harvested,417299.0,hectares
Lettuce and chicory,1977,area_harvested,430782.0,hectares
Lettuce and chicory,1978,area_harvested,446415.0,hectares
Lettuce and chicory,1979,area_harvested,453007.0,hectares
Lettuce and chicory,1980,area_harvested,451545.0,hectares
Lettuce and chicory,1981,area_harvested,455694.0,hectares
Lettuce and chicory,1982,area_harvested,461382.0,hectares
Lettuce and chicory,1983,area_harvested,463832.0,hectares
Lettuce and chicory,1984,area_harvested,478449.0,hectares
Lettuce and chicory,1985,area_harvested,485770.0,hectares
Lettuce and chicory,1986,area_harvested,485692.0,hectares
Lettuce and chicory,1987,area_harvested,500523.0,hectares
Lettuce and chicory,1988,area_harvested,525661.0,hectares
Lettuce and chicory,1989,area_harvested,539802.0,hectares
Lettuce and chicory,1990,area_harvested,547860.0,hectares
Lettuce and chicory,1991,area_harvested,566662.0,hectares
Lettuce and chicory,1992,area_harvested,577524.0,hectares
Lettuce and chicory,1993,area_harvested,620264.0,hectares
Lettuce and chicory,1994,area_harvested,664328.0,hectares
Lettuce and chicory,1995,area_harvested,666867.0,hectares
Lettuce and chicory,1996,area_harvested,719802.0,hectares
Lettuce and chicory,1997,area_harvested,752925.0,hectares
Lettuce and chicory,1998,area_harvested,778896.0,hectares
Lettuce and chicory,1999,area_harvested,816595.0,hectares
Lettuce and chicory,2000,area_harvested,855541.0,hectares
Lettuce and chicory,2001,area_harvested,879501.0,hectares
Lettuce and chicory,2002,area_harvested,926296.0,hectares
Lettuce and chicory,2003,area_harvested,962409.0,hectares
Lettuce and chicory,2004,area_harvested,1055199.0,hectares
Lettuce and chicory,2005,area_harvested,1039808.0,hectares
Lettuce and chicory,2006,area_harvested,1101782.0,hectares
Lettuce and chicory,2007,area_harvested,1103445.0,hectares
Lettuce and chicory,2008,area_harvested,1107491.0,hectares
Lettuce and chicory,2009,area_harvested,1119453.0,hectares
Lettuce and chicory,2010,area_harvested,1146628.0,hectares
Lettuce and chicory,2011,area_harvested,1150544.0,hectares
Lettuce and chicory,2012,area_harvested,1161519.0,hectares
Lettuce and chicory,2013,area_harvested,1145044.0,hectares
Lettuce and chicory,2014,area_harvested,1166918.0,hectares
Lettuce and chicory,2015,area_harvested,1217871.0,hectares
Lettuce and chicory,2016,area_harvested,1253421.0,hectares
Lettuce and chicory,2017,area_harvested,1271171.0,hectares
Lettuce and chicory,2018,area_harvested,1270138.0,hectares
Linseed,1961,area_harvested,7505107.0,hectares
Linseed,1962,area_harvested,7869697.0,hectares
Linseed,1963,area_harvested,7957432.0,hectares
Linseed,1964,area_harvested,8049735.0,hectares
Linseed,1965,area_harvested,7876044.0,hectares
Linseed,1966,area_harvested,7040670.0,hectares
Linseed,1967,area_harvested,5975840.0,hectares
Linseed,1968,area_harvested,6224314.0,hectares
Linseed,1969,area_harvested,6877359.0,hectares
Linseed,1970,area_harvested,7371585.0,hectares
Linseed,1971,area_harvested,6330672.0,hectares
Linseed,1972,area_harvested,5750514.0,hectares
Linseed,1973,area_harvested,5605202.0,hectares
Linseed,1974,area_harvested,5729570.0,hectares
Linseed,1975,area_harvested,5873730.0,hectares
Linseed,1976,area_harvested,5361483.0,hectares
Linseed,1977,area_harvested,5719119.0,hectares
Linseed,1978,area_harvested,5710041.0,hectares
Linseed,1979,area_harvested,6120658.0,hectares
Linseed,1980,area_harvested,5371117.0,hectares
Linseed,1981,area_harvested,4820818.0,hectares
Linseed,1982,area_harvested,5332547.0,hectares
Linseed,1983,area_harvested,4762932.0,hectares
Linseed,1984,area_harvested,4962281.0,hectares
Linseed,1985,area_harvested,4786957.0,hectares
Linseed,1986,area_harvested,4868701.0,hectares
Linseed,1987,area_harvested,4760280.0,hectares
Linseed,1988,area_harvested,4534244.0,hectares
Linseed,1989,area_harvested,4359556.0,hectares
Linseed,1990,area_harvested,4444804.0,hectares
Linseed,1991,area_harvested,4057848.0,hectares
Linseed,1992,area_harvested,3494031.0,hectares
Linseed,1993,area_harvested,3320480.0,hectares
Linseed,1994,area_harvested,3322428.0,hectares
Linseed,1995,area_harvested,3482809.0,hectares
Linseed,1996,area_harvested,3136161.0,hectares
Linseed,1997,area_harvested,3072258.0,hectares
Linseed,1998,area_harvested,3233079.0,hectares
Linseed,1999,area_harvested,3216630.0,hectares
Linseed,2000,area_harvested,2580194.0,hectares
Linseed,2001,area_harvested,2470637.0,hectares
Linseed,2002,area_harvested,2359846.0,hectares
Linseed,2003,area_harvested,2384068.0,hectares
Linseed,2004,area_harvested,2236146.0,hectares
Linseed,2005,area_harvested,2745034.0,hectares
Linseed,2006,area_harvested,2718529.0,hectares
Linseed,2007,area_harvested,1977659.0,hectares
Linseed,2008,area_harvested,2097695.0,hectares
Linseed,2009,area_harvested,2105434.0,hectares
Linseed,2010,area_harvested,2034649.0,hectares
Linseed,2011,area_harvested,2212931.0,hectares
Linseed,2012,area_harvested,2456618.0,hectares
Linseed,2013,area_harvested,2247991.0,hectares
Linseed,2014,area_harvested,2631674.0,hectares
Linseed,2015,area_harvested,3008067.0,hectares
Linseed,2016,area_harvested,2750493.0,hectares
Linseed,2017,area_harvested,2967639.0,hectares
Linseed,2018,area_harvested,3263995.0,hectares
Lupins,1961,area_harvested,1088851.0,hectares
Lupins,1962,area_harvested,1380848.0,hectares
Lupins,1963,area_harvested,1651246.0,hectares
Lupins,1964,area_harvested,1398397.0,hectares
Lupins,1965,area_harvested,1069978.0,hectares
Lupins,1966,area_harvested,1107436.0,hectares
Lupins,1967,area_harvested,1026013.0,hectares
Lupins,1968,area_harvested,990104.0,hectares
Lupins,1969,area_harvested,943157.0,hectares
Lupins,1970,area_harvested,980702.0,hectares
Lupins,1971,area_harvested,759543.0,hectares
Lupins,1972,area_harvested,832286.0,hectares
Lupins,1973,area_harvested,770794.0,hectares
Lupins,1974,area_harvested,758778.0,hectares
Lupins,1975,area_harvested,696336.0,hectares
Lupins,1976,area_harvested,612969.0,hectares
Lupins,1977,area_harvested,565647.0,hectares
Lupins,1978,area_harvested,497117.0,hectares
Lupins,1979,area_harvested,497316.0,hectares
Lupins,1980,area_harvested,515483.0,hectares
Lupins,1981,area_harvested,558693.0,hectares
Lupins,1982,area_harvested,653351.0,hectares
Lupins,1983,area_harvested,842197.0,hectares
Lupins,1984,area_harvested,1062245.0,hectares
Lupins,1985,area_harvested,993756.0,hectares
Lupins,1986,area_harvested,1127148.0,hectares
Lupins,1987,area_harvested,1354634.0,hectares
Lupins,1988,area_harvested,1174807.0,hectares
Lupins,1989,area_harvested,1166088.0,hectares
Lupins,1990,area_harvested,1043460.0,hectares
Lupins,1991,area_harvested,1099790.0,hectares
Lupins,1992,area_harvested,1170473.0,hectares
Lupins,1993,area_harvested,1261033.0,hectares
Lupins,1994,area_harvested,1529322.0,hectares
Lupins,1995,area_harvested,1451942.0,hectares
Lupins,1996,area_harvested,1384887.0,hectares
Lupins,1997,area_harvested,1556317.0,hectares
Lupins,1998,area_harvested,1531628.0,hectares
Lupins,1999,area_harvested,1482731.0,hectares
Lupins,2000,area_harvested,1319811.0,hectares
Lupins,2001,area_harvested,1331632.0,hectares
Lupins,2002,area_harvested,1284975.0,hectares
Lupins,2003,area_harvested,1237744.0,hectares
Lupins,2004,area_harvested,1078684.0,hectares
Lupins,2005,area_harvested,1111213.0,hectares
Lupins,2006,area_harvested,1075878.0,hectares
Lupins,2007,area_harvested,990625.0,hectares
Lupins,2008,area_harvested,980504.0,hectares
Lupins,2009,area_harvested,822021.0,hectares
Lupins,2010,area_harvested,1020303.0,hectares
Lupins,2011,area_harvested,1031328.0,hectares
Lupins,2012,area_harvested,958028.0,hectares
Lupins,2013,area_harvested,727391.0,hectares
Lupins,2014,area_harvested,707472.0,hectares
Lupins,2015,area_harvested,937528.0,hectares
Lupins,2016,area_harvested,985335.0,hectares
Lupins,2017,area_harvested,929209.0,hectares
Lupins,2018,area_harvested,984894.0,hectares
Maize,1961,area_harvested,105559708.0,hectares
Maize,1962,area_harvested,103496674.0,hectares
Maize,1963,area_harvested,108427548.0,hectares
Maize,1964,area_harvested,107925200.0,hectares
Maize,1965,area_harvested,106676579.0,hectares
Maize,1966,area_harvested,111241045.0,hectares
Maize,1967,area_harvested,112457754.0,hectares
Maize,1968,area_harvested,111677838.0,hectares
Maize,1969,area_harvested,111338080.0,hectares
Maize,1970,area_harvested,113076179.0,hectares
Maize,1971,area_harvested,118195157.0,hectares
Maize,1972,area_harvested,114947847.0,hectares
Maize,1973,area_harvested,116943608.0,hectares
Maize,1974,area_harvested,119862457.0,hectares
Maize,1975,area_harvested,121483621.0,hectares
Maize,1976,area_harvested,124209113.0,hectares
Maize,1977,area_harvested,125249315.0,hectares
Maize,1978,area_harvested,124729622.0,hectares
Maize,1979,area_harvested,123679562.0,hectares
Maize,1980,area_harvested,125776355.0,hectares
Maize,1981,area_harvested,127895030.0,hectares
Maize,1982,area_harvested,124390774.0,hectares
Maize,1983,area_harvested,117848186.0,hectares
Maize,1984,area_harvested,127763956.0,hectares
Maize,1985,area_harvested,130512431.0,hectares
Maize,1986,area_harvested,131803709.0,hectares
Maize,1987,area_harvested,129972051.0,hectares
Maize,1988,area_harvested,130010309.0,hectares
Maize,1989,area_harvested,131782910.0,hectares
Maize,1990,area_harvested,131037921.0,hectares
Maize,1991,area_harvested,133634353.0,hectares
Maize,1992,area_harvested,136644882.0,hectares
Maize,1993,area_harvested,131444134.0,hectares
Maize,1994,area_harvested,138291950.0,hectares
Maize,1995,area_harvested,135769013.0,hectares
Maize,1996,area_harvested,139350284.0,hectares
Maize,1997,area_harvested,140779013.0,hectares
Maize,1998,area_harvested,138670017.0,hectares
Maize,1999,area_harvested,137254885.0,hectares
Maize,2000,area_harvested,136927586.0,hectares
Maize,2001,area_harvested,137383603.0,hectares
Maize,2002,area_harvested,137529459.0,hectares
Maize,2003,area_harvested,144597222.0,hectares
Maize,2004,area_harvested,147531413.0,hectares
Maize,2005,area_harvested,148204682.0,hectares
Maize,2006,area_harvested,148378501.0,hectares
Maize,2007,area_harvested,158672801.0,hectares
Maize,2008,area_harvested,163142954.0,hectares
Maize,2009,area_harvested,158819581.0,hectares
Maize,2010,area_harvested,164020015.0,hectares
Maize,2011,area_harvested,171202475.0,hectares
Maize,2012,area_harvested,179791974.0,hectares
Maize,2013,area_harvested,186957444.0,hectares
Maize,2014,area_harvested,185736210.0,hectares
Maize,2015,area_harvested,190575736.0,hectares
Maize,2016,area_harvested,195604568.0,hectares
Maize,2017,area_harvested,197465862.0,hectares
Maize,2018,area_harvested,193733568.0,hectares
"Maize, green",1961,area_harvested,761548.0,hectares
"Maize, green",1962,area_harvested,755700.0,hectares
"Maize, green",1963,area_harvested,724414.0,hectares
"Maize, green",1964,area_harvested,752219.0,hectares
"Maize, green",1965,area_harvested,745727.0,hectares
"Maize, green",1966,area_harvested,803698.0,hectares
"Maize, green",1967,area_harvested,829899.0,hectares
"Maize, green",1968,area_harvested,869675.0,hectares
"Maize, green",1969,area_harvested,858198.0,hectares
"Maize, green",1970,area_harvested,880556.0,hectares
"Maize, green",1971,area_harvested,848672.0,hectares
"Maize, green",1972,area_harvested,814749.0,hectares
"Maize, green",1973,area_harvested,829402.0,hectares
"Maize, green",1974,area_harvested,788573.0,hectares
"Maize, green",1975,area_harvested,871011.0,hectares
"Maize, green",1976,area_harvested,755417.0,hectares
"Maize, green",1977,area_harvested,724619.0,hectares
"Maize, green",1978,area_harvested,682688.0,hectares
"Maize, green",1979,area_harvested,679159.0,hectares
"Maize, green",1980,area_harvested,697750.0,hectares
"Maize, green",1981,area_harvested,702283.0,hectares
"Maize, green",1982,area_harvested,766917.0,hectares
"Maize, green",1983,area_harvested,783680.0,hectares
"Maize, green",1984,area_harvested,803924.0,hectares
"Maize, green",1985,area_harvested,855213.0,hectares
"Maize, green",1986,area_harvested,837045.0,hectares
"Maize, green",1987,area_harvested,813707.0,hectares
"Maize, green",1988,area_harvested,910498.0,hectares
"Maize, green",1989,area_harvested,930182.0,hectares
"Maize, green",1990,area_harvested,929982.0,hectares
"Maize, green",1991,area_harvested,997559.0,hectares
"Maize, green",1992,area_harvested,969522.0,hectares
"Maize, green",1993,area_harvested,975315.0,hectares
"Maize, green",1994,area_harvested,1046911.0,hectares
"Maize, green",1995,area_harvested,1039532.0,hectares
"Maize, green",1996,area_harvested,1033777.0,hectares
"Maize, green",1997,area_harvested,1028417.0,hectares
"Maize, green",1998,area_harvested,1047924.0,hectares
"Maize, green",1999,area_harvested,1050561.0,hectares
"Maize, green",2000,area_harvested,1075824.0,hectares
"Maize, green",2001,area_harvested,1092087.0,hectares
"Maize, green",2002,area_harvested,1097692.0,hectares
"Maize, green",2003,area_harvested,1121605.0,hectares
"Maize, green",2004,area_harvested,1126948.0,hectares
"Maize, green",2005,area_harvested,1129619.0,hectares
"Maize, green",2006,area_harvested,1084537.0,hectares
"Maize, green",2007,area_harvested,1095655.0,hectares
"Maize, green",2008,area_harvested,1125429.0,hectares
"Maize, green",2009,area_harvested,1133411.0,hectares
"Maize, green",2010,area_harvested,1121412.0,hectares
"Maize, green",2011,area_harvested,1143378.0,hectares
"Maize, green",2012,area_harvested,1153390.0,hectares
"Maize, green",2013,area_harvested,1140598.0,hectares
"Maize, green",2014,area_harvested,1137286.0,hectares
"Maize, green",2015,area_harvested,1112175.0,hectares
"Maize, green",2016,area_harvested,1165629.0,hectares
"Maize, green",2017,area_harvested,1167422.0,hectares
"Maize, green",2018,area_harvested,1170832.0,hectares
"Mangoes, mangosteens, guavas",1961,area_harvested,1280631.0,hectares
"Mangoes, mangosteens, guavas",1962,area_harvested,1295756.0,hectares
"Mangoes, mangosteens, guavas",1963,area_harvested,1304802.0,hectares
"Mangoes, mangosteens, guavas",1964,area_harvested,1297903.0,hectares
"Mangoes, mangosteens, guavas",1965,area_harvested,1338701.0,hectares
"Mangoes, mangosteens, guavas",1966,area_harvested,1349747.0,hectares
"Mangoes, mangosteens, guavas",1967,area_harvested,1383518.0,hectares
"Mangoes, mangosteens, guavas",1968,area_harvested,1397683.0,hectares
"Mangoes, mangosteens, guavas",1969,area_harvested,1397016.0,hectares
"Mangoes, mangosteens, guavas",1970,area_harvested,1408311.0,hectares
"Mangoes, mangosteens, guavas",1971,area_harvested,1402685.0,hectares
"Mangoes, mangosteens, guavas",1972,area_harvested,1428690.0,hectares
"Mangoes, mangosteens, guavas",1973,area_harvested,1429137.0,hectares
"Mangoes, mangosteens, guavas",1974,area_harvested,1476386.0,hectares
"Mangoes, mangosteens, guavas",1975,area_harvested,1500484.0,hectares
"Mangoes, mangosteens, guavas",1976,area_harvested,1550194.0,hectares
"Mangoes, mangosteens, guavas",1977,area_harvested,1542563.0,hectares
"Mangoes, mangosteens, guavas",1978,area_harvested,1549167.0,hectares
"Mangoes, mangosteens, guavas",1979,area_harvested,1606009.0,hectares
"Mangoes, mangosteens, guavas",1980,area_harvested,1676716.0,hectares
"Mangoes, mangosteens, guavas",1981,area_harvested,1712967.0,hectares
"Mangoes, mangosteens, guavas",1982,area_harvested,1801661.0,hectares
"Mangoes, mangosteens, guavas",1983,area_harvested,1828794.0,hectares
"Mangoes, mangosteens, guavas",1984,area_harvested,1886465.0,hectares
"Mangoes, mangosteens, guavas",1985,area_harvested,1783403.0,hectares
"Mangoes, mangosteens, guavas",1986,area_harvested,1815139.0,hectares
"Mangoes, mangosteens, guavas",1987,area_harvested,1896442.0,hectares
"Mangoes, mangosteens, guavas",1988,area_harvested,1939240.0,hectares
"Mangoes, mangosteens, guavas",1989,area_harvested,2006994.0,hectares
"Mangoes, mangosteens, guavas",1990,area_harvested,2026440.0,hectares
"Mangoes, mangosteens, guavas",1991,area_harvested,2379438.0,hectares
"Mangoes, mangosteens, guavas",1992,area_harvested,2482794.0,hectares
"Mangoes, mangosteens, guavas",1993,area_harvested,2606188.0,hectares
"Mangoes, mangosteens, guavas",1994,area_harvested,2723608.0,hectares
"Mangoes, mangosteens, guavas",1995,area_harvested,2956061.0,hectares
"Mangoes, mangosteens, guavas",1996,area_harvested,3001188.0,hectares
"Mangoes, mangosteens, guavas",1997,area_harvested,2950475.0,hectares
"Mangoes, mangosteens, guavas",1998,area_harvested,3286936.0,hectares
"Mangoes, mangosteens, guavas",1999,area_harvested,3340458.0,hectares
"Mangoes, mangosteens, guavas",2000,area_harvested,3568726.0,hectares
"Mangoes, mangosteens, guavas",2001,area_harvested,3559520.0,hectares
"Mangoes, mangosteens, guavas",2002,area_harvested,3649505.0,hectares
"Mangoes, mangosteens, guavas",2003,area_harvested,3782633.0,hectares
"Mangoes, mangosteens, guavas",2004,area_harvested,4158065.0,hectares
"Mangoes, mangosteens, guavas",2005,area_harvested,4412098.0,hectares
"Mangoes, mangosteens, guavas",2006,area_harvested,4594932.0,hectares
"Mangoes, mangosteens, guavas",2007,area_harvested,4714203.0,hectares
"Mangoes, mangosteens, guavas",2008,area_harvested,4803944.0,hectares
"Mangoes, mangosteens, guavas",2009,area_harvested,5029369.0,hectares
"Mangoes, mangosteens, guavas",2010,area_harvested,5032663.0,hectares
"Mangoes, mangosteens, guavas",2011,area_harvested,5230287.0,hectares
"Mangoes, mangosteens, guavas",2012,area_harvested,5479755.0,hectares
"Mangoes, mangosteens, guavas",2013,area_harvested,5665851.0,hectares
"Mangoes, mangosteens, guavas",2014,area_harvested,5826328.0,hectares
"Mangoes, mangosteens, guavas",2015,area_harvested,5470384.0,hectares
"Mangoes, mangosteens, guavas",2016,area_harvested,5596122.0,hectares
"Mangoes, mangosteens, guavas",2017,area_harvested,5699519.0,hectares
"Mangoes, mangosteens, guavas",2018,area_harvested,5748786.0,hectares
Manila fibre (abaca),1961,area_harvested,187036.0,hectares
Manila fibre (abaca),1962,area_harvested,186221.0,hectares
Manila fibre (abaca),1963,area_harvested,215633.0,hectares
Manila fibre (abaca),1964,area_harvested,204074.0,hectares
Manila fibre (abaca),1965,area_harvested,202879.0,hectares
Manila fibre (abaca),1966,area_harvested,203848.0,hectares
Manila fibre (abaca),1967,area_harvested,191873.0,hectares
Manila fibre (abaca),1968,area_harvested,175674.0,hectares
Manila fibre (abaca),1969,area_harvested,178810.0,hectares
Manila fibre (abaca),1970,area_harvested,177202.0,hectares
Manila fibre (abaca),1971,area_harvested,159782.0,hectares
Manila fibre (abaca),1972,area_harvested,150902.0,hectares
Manila fibre (abaca),1973,area_harvested,172225.0,hectares
Manila fibre (abaca),1974,area_harvested,179730.0,hectares
Manila fibre (abaca),1975,area_harvested,190157.0,hectares
Manila fibre (abaca),1976,area_harvested,257118.0,hectares
Manila fibre (abaca),1977,area_harvested,265717.0,hectares
Manila fibre (abaca),1978,area_harvested,260890.0,hectares
Manila fibre (abaca),1979,area_harvested,251780.0,hectares
Manila fibre (abaca),1980,area_harvested,252557.0,hectares
Manila fibre (abaca),1981,area_harvested,246654.0,hectares
Manila fibre (abaca),1982,area_harvested,221724.0,hectares
Manila fibre (abaca),1983,area_harvested,185124.0,hectares
Manila fibre (abaca),1984,area_harvested,194873.0,hectares
Manila fibre (abaca),1985,area_harvested,181197.0,hectares
Manila fibre (abaca),1986,area_harvested,131997.0,hectares
Manila fibre (abaca),1987,area_harvested,134562.0,hectares
Manila fibre (abaca),1988,area_harvested,129290.0,hectares
Manila fibre (abaca),1989,area_harvested,125440.0,hectares
Manila fibre (abaca),1990,area_harvested,123735.0,hectares
Manila fibre (abaca),1991,area_harvested,125221.0,hectares
Manila fibre (abaca),1992,area_harvested,123162.0,hectares
Manila fibre (abaca),1993,area_harvested,122484.0,hectares
Manila fibre (abaca),1994,area_harvested,121067.0,hectares
Manila fibre (abaca),1995,area_harvested,123689.0,hectares
Manila fibre (abaca),1996,area_harvested,135200.0,hectares
Manila fibre (abaca),1997,area_harvested,132386.0,hectares
Manila fibre (abaca),1998,area_harvested,126231.0,hectares
Manila fibre (abaca),1999,area_harvested,131399.0,hectares
Manila fibre (abaca),2000,area_harvested,124303.0,hectares
Manila fibre (abaca),2001,area_harvested,127632.0,hectares
Manila fibre (abaca),2002,area_harvested,142916.0,hectares
Manila fibre (abaca),2003,area_harvested,144453.0,hectares
Manila fibre (abaca),2004,area_harvested,153947.0,hectares
Manila fibre (abaca),2005,area_harvested,161899.0,hectares
Manila fibre (abaca),2006,area_harvested,162375.0,hectares
Manila fibre (abaca),2007,area_harvested,162505.0,hectares
Manila fibre (abaca),2008,area_harvested,164711.0,hectares
Manila fibre (abaca),2009,area_harvested,162363.0,hectares
Manila fibre (abaca),2010,area_harvested,162932.0,hectares
Manila fibre (abaca),2011,area_harvested,168085.0,hectares
Manila fibre (abaca),2012,area_harvested,167864.0,hectares
Manila fibre (abaca),2013,area_harvested,168603.0,hectares
Manila fibre (abaca),2014,area_harvested,165397.0,hectares
Manila fibre (abaca),2015,area_harvested,169214.0,hectares
Manila fibre (abaca),2016,area_harvested,171699.0,hectares
Manila fibre (abaca),2017,area_harvested,171614.0,hectares
Manila fibre (abaca),2018,area_harvested,172870.0,hectares
Maté,1961,area_harvested,5300.0,hectares
Maté,1962,area_harvested,5300.0,hectares
Maté,1963,area_harvested,6700.0,hectares
Maté,1964,area_harvested,7300.0,hectares
Maté,1965,area_harvested,8300.0,hectares
Maté,1966,area_harvested,8700.0,hectares
Maté,1967,area_harvested,6000.0,hectares
Maté,1968,area_harvested,6300.0,hectares
Maté,1969,area_harvested,6700.0,hectares
Maté,1970,area_harvested,6500.0,hectares
Maté,1971,area_harvested,5200.0,hectares
Maté,1972,area_harvested,6100.0,hectares
Maté,1973,area_harvested,5500.0,hectares
Maté,1974,area_harvested,6200.0,hectares
Maté,1975,area_harvested,6600.0,hectares
Maté,1976,area_harvested,6800.0,hectares
Maté,1977,area_harvested,7500.0,hectares
Maté,1978,area_harvested,8200.0,hectares
Maté,1979,area_harvested,8600.0,hectares
Maté,1980,area_harvested,89344.0,hectares
Maté,1981,area_harvested,105182.0,hectares
Maté,1982,area_harvested,108630.0,hectares
Maté,1983,area_harvested,100799.0,hectares
Maté,1984,area_harvested,111232.0,hectares
Maté,1985,area_harvested,108649.0,hectares
Maté,1986,area_harvested,122751.0,hectares
Maté,1987,area_harvested,125074.0,hectares
