product,year,variable,harvested_t,units,area_harvested_ha,yield_t_per_ha
Currants,1982,production_quantity,0.498901,megatonnes,21738.0,22.95063943325053
Sisal,1985,production_quantity,0.498697,megatonnes,635747.0,0.7844268238780521
"Hazelnuts, with shell",1993,production_quantity,0.498182,megatonnes,480993.0,1.0357364868095793
Chestnut,1988,production_quantity,0.497696,megatonnes,246125.0,2.0221269680040628
"Walnuts, with shell",1961,production_quantity,0.4970770000000001,megatonnes,161347.0,3.080794808704222
Carobs,1973,production_quantity,0.496976,megatonnes,210064.0,2.365831365679031
Areca nuts,1991,production_quantity,0.496844,megatonnes,420349.0,1.1819797358861328
Cashewapple,1970,production_quantity,0.496762,megatonnes,116220.0,4.274324556874893
Karite nuts (sheanuts),2018,production_quantity,0.496657,megatonnes,570288.0,0.8708880425328956
"Cherries, sour",1966,production_quantity,0.495887,megatonnes,65387.0,7.583877529172465
Tung nuts,2010,production_quantity,0.495842,megatonnes,173106.0,2.8643836724319205
"Anise, badian, fennel, coriander",2002,production_quantity,0.495211,megatonnes,902121.0,0.5489407740203365
Mushrooms and truffles,1961,production_quantity,0.495127,megatonnes,2950.0,167.83966101694915
Chicory roots,2014,production_quantity,0.494221,megatonnes,14010.0,35.276302640970734
"Cashew nuts, with shell",1981,production_quantity,0.494157,megatonnes,1023977.0,0.4825860346472626
Berries nes,1997,production_quantity,0.494079,megatonnes,72928.0,6.77488756033348
Berries nes,1999,production_quantity,0.493266,megatonnes,76636.0,6.436478939401848
Tung nuts,1998,production_quantity,0.493156,megatonnes,155296.0,3.1755872656089017
"Fruit, stone nes",1994,production_quantity,0.492959,megatonnes,124861.0,3.948062245216681
Chestnut,1987,production_quantity,0.49259,megatonnes,245535.0,2.0061905634634574
Chicory roots,2017,production_quantity,0.492376,megatonnes,14626.0,33.66443320114864
Tung nuts,2012,production_quantity,0.491916,megatonnes,173228.0,2.839702588496086
Pepper (piper spp.),2004,production_quantity,0.4909600000000001,megatonnes,539270.0,0.9104159326496933
Melonseed,1993,production_quantity,0.490739,megatonnes,656549.0,0.747452208441411
Tung nuts,1994,production_quantity,0.490566,megatonnes,169389.0,2.89609124559446
Raspberries,2002,production_quantity,0.490437,megatonnes,97099.0,5.05089650768803
Lupins,1982,production_quantity,0.48999,megatonnes,653351.0,0.7499644142275744
Nuts nes,1994,production_quantity,0.489894,megatonnes,467506.0,1.0478881554461332
Quinces,2007,production_quantity,0.489872,megatonnes,59771.0,8.195814023523113
Cashewapple,1967,production_quantity,0.489448,megatonnes,108275.0,4.520415608404526
Yautia (cocoyam),2005,production_quantity,0.489356,megatonnes,51532.0,9.496157727237446
"Cashew nuts, with shell",1978,production_quantity,0.488642,megatonnes,882611.0,0.5536323476593878
Tung nuts,1980,production_quantity,0.488617,megatonnes,60828.0,8.032764516341159
"Cashew nuts, with shell",1982,production_quantity,0.488361,megatonnes,1056314.0,0.462325596366232
Chestnut,1971,production_quantity,0.487598,megatonnes,114160.0,4.271180798878767
Mustard seed,1995,production_quantity,0.487472,megatonnes,735175.0,0.6630693372326317
Safflower seed,1965,production_quantity,0.487351,megatonnes,777576.0,0.6267567414632139
Berries nes,1998,production_quantity,0.48676,megatonnes,75348.0,6.460158199288634
Flax fibre and tow,2011,production_quantity,0.4866180000000001,megatonnes,219045.0,2.2215435184551127
Cranberries,2008,production_quantity,0.486272,megatonnes,28289.0,17.189437590582912
Carobs,1971,production_quantity,0.486009,megatonnes,217808.0,2.2313643208697567
Pepper (piper spp.),2003,production_quantity,0.48571,megatonnes,522037.0,0.9304129783904206
Yautia (cocoyam),2016,production_quantity,0.485076,megatonnes,39289.0,12.346356486548398
Coir,1988,production_quantity,0.484706,megatonnes,,
Chestnut,1990,production_quantity,0.484076,megatonnes,252188.0,1.9195044966453598
Tung nuts,1990,production_quantity,0.484042,megatonnes,217404.0,2.2264631745506063
Pepper (piper spp.),2011,production_quantity,0.483714,megatonnes,545316.0,0.8870343067139054
"Cashew nuts, with shell",1968,production_quantity,0.483538,megatonnes,834257.0,0.5796031678487564
Mustard seed,1993,production_quantity,0.483455,megatonnes,595556.0,0.8117708494247392
Tung nuts,2013,production_quantity,0.483372,megatonnes,173293.0,2.7893336718736474
Fonio,2008,production_quantity,0.4833270000000001,megatonnes,452537.0,1.0680386355148863
Pepper (piper spp.),2010,production_quantity,0.4825680000000001,megatonnes,567026.0,0.851050921827218
Currants,1979,production_quantity,0.48199,megatonnes,19843.0,24.290177896487425
Tung nuts,2014,production_quantity,0.481504,megatonnes,172965.0,2.783823316856011
Yautia (cocoyam),2013,production_quantity,0.48139,megatonnes,47462.0,10.14264042813198
Tung nuts,1988,production_quantity,0.481209,megatonnes,231134.0,2.0819481339828845
Quinces,2008,production_quantity,0.48061,megatonnes,59453.0,8.083864565286865
Chestnut,1978,production_quantity,0.4804310000000001,megatonnes,137400.0,3.4965866084425046
Currants,1990,production_quantity,0.48017,megatonnes,85895.0,5.590197333954246
"Anise, badian, fennel, coriander",2001,production_quantity,0.4793689999999999,megatonnes,798032.0,0.6006889448042182
Cashewapple,1973,production_quantity,0.47932,megatonnes,101223.0,4.735287434673937
Yautia (cocoyam),2009,production_quantity,0.479189,megatonnes,57369.0,8.352751485994178
"Cherries, sour",1965,production_quantity,0.478896,megatonnes,67703.0,7.073482711253563
Currants,1991,production_quantity,0.478659,megatonnes,85585.0,5.592790792779108
Pepper (piper spp.),2012,production_quantity,0.478643,megatonnes,562412.0,0.8510540315640491
Tung nuts,2015,production_quantity,0.478639,megatonnes,173319.0,2.7616072098269666
Yautia (cocoyam),2007,production_quantity,0.477049,megatonnes,50797.0,9.391282949780498
Carobs,1972,production_quantity,0.476425,megatonnes,212676.0,2.240144633150896
Mustard seed,1996,production_quantity,0.476369,megatonnes,688361.0,0.6920336858131126
"Hazelnuts, with shell",1986,production_quantity,0.476337,megatonnes,443578.0,1.073851723935813
Currants,1980,production_quantity,0.4758439999999999,megatonnes,22339.0,21.301043018935488
Tung nuts,1961,production_quantity,0.475624,megatonnes,59700.0,7.9669011725293135
"Cashew nuts, with shell",1983,production_quantity,0.4749890000000001,megatonnes,1009513.0,0.47051300973835913
"Hazelnuts, with shell",1978,production_quantity,0.474901,megatonnes,395630.0,1.2003665040568208
Chicory roots,2013,production_quantity,0.474826,megatonnes,16739.0,28.36644960869825
Tung nuts,2016,production_quantity,0.474502,megatonnes,175522.0,2.703376214947414
"Hazelnuts, with shell",1987,production_quantity,0.474454,megatonnes,451095.0,1.0517828838714682
Nuts nes,1991,production_quantity,0.474359,megatonnes,411346.0,1.1531873410705342
Mustard seed,2012,production_quantity,0.474086,megatonnes,614464.0,0.7715439797937714
"Hazelnuts, with shell",1975,production_quantity,0.4728560000000001,megatonnes,377689.0,1.2519718604460286
Pistachios,2003,production_quantity,0.472593,megatonnes,474040.0,0.996947514977639
"Fruit, stone nes",1992,production_quantity,0.472378,megatonnes,118395.0,3.98984754423751
Quinces,2005,production_quantity,0.472315,megatonnes,56681.0,8.33286286409908
Chestnut,1980,production_quantity,0.472013,megatonnes,133000.0,3.54896992481203
Currants,1981,production_quantity,0.471357,megatonnes,26499.0,17.78772783878637
Chestnut,1989,production_quantity,0.470598,megatonnes,247625.0,1.9004462392730943
Melonseed,1994,production_quantity,0.469955,megatonnes,630352.0,0.7455437596771328
Tung nuts,2001,production_quantity,0.469094,megatonnes,159397.0,2.9429286623964064
Quinces,2006,production_quantity,0.466981,megatonnes,57738.0,8.087931691433718
Cranberries,2009,production_quantity,0.466774,megatonnes,30151.0,15.4812112367749
"Hazelnuts, with shell",1979,production_quantity,0.466214,megatonnes,415597.0,1.1217934681915414
Cashewapple,1983,production_quantity,0.466134,megatonnes,274431.0,1.6985471757928223
Cranberries,2010,production_quantity,0.465906,megatonnes,30784.0,15.134680353430353
Chestnut,1976,production_quantity,0.46575,megatonnes,117800.0,3.953735144312394
Chicory roots,1994,production_quantity,0.465271,megatonnes,16319.0,28.510999448495618
Mustard seed,2006,production_quantity,0.464545,megatonnes,612971.0,0.7578580389610602
"Cashew nuts, with shell",1980,production_quantity,0.464195,megatonnes,948263.0,0.489521366962541
Lupins,1977,production_quantity,0.463728,megatonnes,565647.0,0.8198187208630118
Spices nes,1963,production_quantity,0.463223,megatonnes,311393.0,1.4875832147800367
Berries nes,1991,production_quantity,0.463056,megatonnes,73007.0,6.342624679825223
Raspberries,2003,production_quantity,0.463,megatonnes,97418.0,4.75271510398489
Pepper (piper spp.),2002,production_quantity,0.462878,megatonnes,498841.0,0.9279068881667706
Tung nuts,1986,production_quantity,0.462746,megatonnes,233418.0,1.9824777866317078
Chicory roots,2016,production_quantity,0.46254,megatonnes,14084.0,32.841522294802616
Tung nuts,1996,production_quantity,0.462524,megatonnes,151999.0,3.042941071980737
Coir,1985,production_quantity,0.462017,megatonnes,,
Coir,1986,production_quantity,0.461958,megatonnes,,
Sisal,1986,production_quantity,0.461366,megatonnes,634896.0,0.7266796451702326
Chestnut,1977,production_quantity,0.46123,megatonnes,131500.0,3.50745247148289
Tung nuts,1989,production_quantity,0.461017,megatonnes,226163.0,2.0384280364162133
Tung nuts,1987,production_quantity,0.460045,megatonnes,229762.0,2.0022675638269165
Tung nuts,1995,production_quantity,0.459562,megatonnes,157139.0,2.924557239132233
Quinces,2003,production_quantity,0.459263,megatonnes,51381.0,8.938381892139118
"Cashew nuts, with shell",1979,production_quantity,0.4576810000000001,megatonnes,884214.0,0.5176133831855185
Karite nuts (sheanuts),2017,production_quantity,0.457536,megatonnes,526247.0,0.8694320347669441
Ginger,1989,production_quantity,0.457452,megatonnes,165628.0,2.761924312314343
Yautia (cocoyam),2018,production_quantity,0.457416,megatonnes,38083.0,12.011028542919412
Melonseed,1975,production_quantity,0.456635,megatonnes,418880.0,1.0901332123758594
Chestnut,1981,production_quantity,0.456294,megatonnes,122800.0,3.7157491856677525
Yautia (cocoyam),2006,production_quantity,0.453608,megatonnes,47923.0,9.465350666694489
"Bastfibres, other",1998,production_quantity,0.453582,megatonnes,315783.0,1.4363724456351354
Chestnut,1974,production_quantity,0.453514,megatonnes,112200.0,4.042014260249554
"Cashew nuts, with shell",1969,production_quantity,0.452676,megatonnes,810498.0,0.5585158754247389
"Cherries, sour",1963,production_quantity,0.452174,megatonnes,65583.0,6.894683073357425
Chestnut,1975,production_quantity,0.452088,megatonnes,117300.0,3.8541176470588234
Melonseed,1987,production_quantity,0.450829,megatonnes,393408.0,1.1459578859606312
Chestnut,1983,production_quantity,0.450139,megatonnes,125800.0,3.5782114467408586
Chestnut,1986,production_quantity,0.4498180000000001,megatonnes,240740.0,1.8684805184015956
Coir,1987,production_quantity,0.449666,megatonnes,,
Ginger,1988,production_quantity,0.449417,megatonnes,150933.0,2.9775927066976737
Raspberries,2001,production_quantity,0.448822,megatonnes,92237.0,4.8659648514153755
Areca nuts,1989,production_quantity,0.448705,megatonnes,394032.0,1.1387526901368417
Chicory roots,1992,production_quantity,0.448587,megatonnes,16610.0,27.007043949428056
"Fruit, stone nes",1991,production_quantity,0.448373,megatonnes,114053.0,3.93126879608603
Chestnut,1982,production_quantity,0.448313,megatonnes,123500.0,3.6300647773279353
Yautia (cocoyam),2012,production_quantity,0.447868,megatonnes,47754.0,9.378648908991916
Mustard seed,1989,production_quantity,0.447769,megatonnes,637199.0,0.7027145365890405
"Hazelnuts, with shell",1977,production_quantity,0.447087,megatonnes,392174.0,1.1400220310372438
Tung nuts,2006,production_quantity,0.446922,megatonnes,165101.0,2.7069611934512814
Sisal,1984,production_quantity,0.446296,megatonnes,632914.0,0.7051447748035278
"Bastfibres, other",2001,production_quantity,0.445658,megatonnes,328433.0,1.3569221119680421
Tung nuts,1991,production_quantity,0.4445939999999999,megatonnes,196113.0,2.2670297226598946
Lupins,1975,production_quantity,0.444011,megatonnes,696336.0,0.637639013349877
Yautia (cocoyam),2017,production_quantity,0.442831,megatonnes,35943.0,12.320368361016053
Quinces,2002,production_quantity,0.442727,megatonnes,48684.0,9.093891216826883
Pistachios,2004,production_quantity,0.442412,megatonnes,498412.0,0.8876431546591976
"Cherries, sour",1967,production_quantity,0.441908,megatonnes,67917.0,6.506588924716934
Chicory roots,1978,production_quantity,0.441149,megatonnes,17663.0,24.975881786785937
Tung nuts,2004,production_quantity,0.439597,megatonnes,162403.0,2.7068280758360377
Currants,1978,production_quantity,0.437974,megatonnes,19305.0,22.68707588707589
Kapok fruit,2003,production_quantity,0.43725,megatonnes,223100.0,1.95988346033169
"Anise, badian, fennel, coriander",1998,production_quantity,0.436936,megatonnes,642431.0,0.680129072227212
"Almonds, with shell",1962,production_quantity,0.436538,megatonnes,753026.0,0.5797117231011943
Pistachios,1996,production_quantity,0.436237,megatonnes,374844.0,1.1637828003115962
Tung nuts,2017,production_quantity,0.435697,megatonnes,163765.0,2.660501328122615
Carobs,1976,production_quantity,0.435657,megatonnes,185212.0,2.3522072003973826
Carobs,1974,production_quantity,0.435022,megatonnes,198677.0,2.1895941654041486
Coir,1982,production_quantity,0.434892,megatonnes,,
Quinces,2001,production_quantity,0.434744,megatonnes,48703.0,8.926431636654826
Blueberries,2013,production_quantity,0.43452,megatonnes,87567.0,4.962143273150844
Chicory roots,1977,production_quantity,0.434485,megatonnes,20706.0,20.98353134357191
Safflower seed,1968,production_quantity,0.4331930000000001,megatonnes,819040.0,0.5289033502637235
Spices nes,1974,production_quantity,0.433007,megatonnes,381540.0,1.1348928028516014
Coir,1972,production_quantity,0.432358,megatonnes,,
"Hazelnuts, with shell",1984,production_quantity,0.432293,megatonnes,416437.0,1.038075387153399
Melonseed,1986,production_quantity,0.431446,megatonnes,378591.0,1.1396097635707134
Tung nuts,2008,production_quantity,0.430765,megatonnes,164585.0,2.61727982501443
Quinces,2004,production_quantity,0.430654,megatonnes,55640.0,7.740007189072609
Tung nuts,2002,production_quantity,0.430184,megatonnes,156581.0,2.7473575976651063
Spices nes,1970,production_quantity,0.429907,megatonnes,410932.0,1.0461755229575695
Tung nuts,2005,production_quantity,0.429851,megatonnes,159434.0,2.6961062257736743
Melonseed,1984,production_quantity,0.42969,megatonnes,383101.0,1.121610228112169
Nuts nes,1992,production_quantity,0.429605,megatonnes,413043.0,1.0400975201129181
"Anise, badian, fennel, coriander",1992,production_quantity,0.429133,megatonnes,667442.0,0.6429517471181017
Spices nes,1964,production_quantity,0.429068,megatonnes,329128.0,1.303650859240174
Coir,1971,production_quantity,0.428938,megatonnes,,
Melonseed,1985,production_quantity,0.428924,megatonnes,406007.0,1.0564448396209918
Tung nuts,2009,production_quantity,0.428667,megatonnes,169235.0,2.53296894850356
Safflower seed,1964,production_quantity,0.428584,megatonnes,773180.0,0.5543133552342274
Lupins,1976,production_quantity,0.427913,megatonnes,612969.0,0.6980989250679888
Yautia (cocoyam),2002,production_quantity,0.427669,megatonnes,50006.0,8.552353717553894
Spices nes,1975,production_quantity,0.427426,megatonnes,379149.0,1.1273298887772354
Quinces,2000,production_quantity,0.427357,megatonnes,47535.0,8.990364994214788
Spices nes,1971,production_quantity,0.427238,megatonnes,492047.0,0.8682869725859521
Melonseed,1983,production_quantity,0.427025,megatonnes,325140.0,1.3133573229993234
Nuts nes,1988,production_quantity,0.426811,megatonnes,326085.0,1.3088949200361868
Cranberries,2006,production_quantity,0.426074,megatonnes,26232.0,16.242528209820065
Sisal,1991,production_quantity,0.42565,megatonnes,521853.0,0.8156511508030039
Coir,1984,production_quantity,0.425422,megatonnes,,
Spices nes,1961,production_quantity,0.424023,megatonnes,71580.0,5.923763621123219
Pepper (piper spp.),2001,production_quantity,0.423265,megatonnes,471276.0,0.8981255145604699
Berries nes,1990,production_quantity,0.423072,megatonnes,63162.0,6.698204616699915
Raspberries,2000,production_quantity,0.422537,megatonnes,83335.0,5.070342593148137
Sisal,1983,production_quantity,0.422442,megatonnes,656470.0,0.6435054153274331
Tung nuts,2007,production_quantity,0.421496,megatonnes,163374.0,2.5799454013490517
Cashewapple,1965,production_quantity,0.421244,megatonnes,95408.0,4.415185309408016
"Hazelnuts, with shell",1980,production_quantity,0.421136,megatonnes,420102.0,1.0024613070159152
Cashewapple,1966,production_quantity,0.42077,megatonnes,104472.0,4.0275863389233475
Coir,1970,production_quantity,0.420648,megatonnes,,
Kapok fruit,2000,production_quantity,0.42038,megatonnes,212080.0,1.9821765371557902
Melonseed,1976,production_quantity,0.420225,megatonnes,377599.0,1.1128869515014606
Kapok fruit,2001,production_quantity,0.419993,megatonnes,213080.0,1.9710578186596583
Kiwi fruit,1987,production_quantity,0.418651,megatonnes,41950.0,9.979761620977355
Coir,1975,production_quantity,0.418616,megatonnes,,
Carobs,1975,production_quantity,0.417401,megatonnes,192252.0,2.1711139546012523
Mustard seed,2007,production_quantity,0.4172,megatonnes,618806.0,0.6742016076120787
Raspberries,1999,production_quantity,0.416583,megatonnes,80282.0,5.188996288084502
Sisal,2009,production_quantity,0.415447,megatonnes,421273.0,0.9861704880208321
Cashewapple,1963,production_quantity,0.415388,megatonnes,97000.0,4.282350515463918
Ginger,1987,production_quantity,0.415131,megatonnes,136283.0,3.0460952576623646
"Bastfibres, other",1999,production_quantity,0.414772,megatonnes,301312.0,1.376553207306712
Tung nuts,2003,production_quantity,0.414761,megatonnes,152202.0,2.7250693157777164
Ginger,1986,production_quantity,0.4141510000000001,megatonnes,121897.0,3.3975487501743284
Chestnut,1985,production_quantity,0.414011,megatonnes,231470.0,1.7886162353652741
Tung nuts,2018,production_quantity,0.413669,megatonnes,156803.0,2.6381446783543683
Quinces,1999,production_quantity,0.412857,megatonnes,45704.0,9.033279362856643
Tung nuts,1973,production_quantity,0.411887,megatonnes,26260.0,15.684958111195735
Chicory roots,1993,production_quantity,0.411834,megatonnes,14878.0,27.680736658152977
Coir,1969,production_quantity,0.411818,megatonnes,,
Cranberries,2007,production_quantity,0.410508,megatonnes,27908.0,14.709330657875878
Sisal,2011,production_quantity,0.408807,megatonnes,431863.0,0.9466126989346159
"Bastfibres, other",2000,production_quantity,0.408183,megatonnes,307685.0,1.3266262573736127
"Anise, badian, fennel, coriander",1993,production_quantity,0.407779,megatonnes,707451.0,0.5764059984366409
Sisal,2000,production_quantity,0.407485,megatonnes,373083.0,1.0922100444137095
Kapok fruit,2002,production_quantity,0.407087,megatonnes,208080.0,1.9563965782391388
Nuts nes,1985,production_quantity,0.406921,megatonnes,306262.0,1.3286695704984621
Chestnut,1984,production_quantity,0.406777,megatonnes,126400.0,3.2181724683544304
Areca nuts,1988,production_quantity,0.406774,megatonnes,382932.0,1.0622617070393698
Coir,1968,production_quantity,0.406764,megatonnes,,
Nuts nes,1990,production_quantity,0.406243,megatonnes,384762.0,1.0558293178640303
Chicory roots,1991,production_quantity,0.406038,megatonnes,15509.0,26.180798246179638
"Anise, badian, fennel, coriander",1999,production_quantity,0.40601,megatonnes,610404.0,0.6651496386000092
Spices nes,1973,production_quantity,0.404191,megatonnes,411154.0,0.9830647397325576
"Hazelnuts, with shell",1976,production_quantity,0.404024,megatonnes,386490.0,1.0453672798778753
Spices nes,1976,production_quantity,0.403782,megatonnes,386972.0,1.0434398354402903
Blueberries,2012,production_quantity,0.403624,megatonnes,83593.0,4.828442572942711
Melonseed,1973,production_quantity,0.403458,megatonnes,629420.0,0.640999650471863
Currants,1975,production_quantity,0.403321,megatonnes,14750.0,27.34379661016949
Spices nes,1962,production_quantity,0.402433,megatonnes,296700.0,1.3563633299629254
Coir,1983,production_quantity,0.402337,megatonnes,,
Nuts nes,1989,production_quantity,0.402239,megatonnes,345588.0,1.1639264094818107
Coir,1976,production_quantity,0.400753,megatonnes,,
"Hazelnuts, with shell",1974,production_quantity,0.400452,megatonnes,372653.0,1.0745975478528282
"Bastfibres, other",2002,production_quantity,0.39993,megatonnes,283723.0,1.4095790612675039
Sisal,1989,production_quantity,0.398743,megatonnes,500141.0,0.7972611723493974
Nuts nes,1986,production_quantity,0.3986,megatonnes,332578.0,1.1985158368863846
Mustard seed,2001,production_quantity,0.398455,megatonnes,586409.0,0.679483091153103
Raspberries,1989,production_quantity,0.398209,megatonnes,76521.0,5.203917878752238
Nuts nes,1987,production_quantity,0.398105,megatonnes,320546.0,1.241959032400966
Pistachios,1993,production_quantity,0.397809,megatonnes,339512.0,1.171708216498975
Mustard seed,1986,production_quantity,0.397345,megatonnes,627883.0,0.6328328685439804
Maté,1988,production_quantity,0.39651,megatonnes,123602.0,3.207957800035598
Coir,1979,production_quantity,0.395488,megatonnes,,
Quinces,1998,production_quantity,0.395367,megatonnes,42371.0,9.331075499752188
Pistachios,1995,production_quantity,0.39498,megatonnes,356594.0,1.1076462307273818
Lupins,1978,production_quantity,0.394791,megatonnes,497117.0,0.7941611330934166
Melonseed,1977,production_quantity,0.394655,megatonnes,367816.0,1.0729685494921373
Yautia (cocoyam),2011,production_quantity,0.39448,megatonnes,43636.0,9.040242002016683
Sisal,2008,production_quantity,0.39436,megatonnes,433934.0,0.9088017993519751
"Hazelnuts, with shell",1982,production_quantity,0.393917,megatonnes,416078.0,0.946738351943626
Coir,1964,production_quantity,0.393157,megatonnes,,
Mustard seed,1968,production_quantity,0.391352,megatonnes,591744.0,0.6613535582954791
Coir,1981,production_quantity,0.390983,megatonnes,,
Ginger,1985,production_quantity,0.390259,megatonnes,106210.0,3.67440918934187
Sisal,2010,production_quantity,0.390029,megatonnes,419607.0,0.9295102321934572
Maté,1991,production_quantity,0.389745,megatonnes,143213.0,2.7214359031652156
Coir,1962,production_quantity,0.389528,megatonnes,,
Sisal,1992,production_quantity,0.389226,megatonnes,491769.0,0.7914813662512277
Coir,1974,production_quantity,0.389211,megatonnes,,
Maté,1989,production_quantity,0.38914,megatonnes,118487.0,3.2842421531476025
"Hazelnuts, with shell",1973,production_quantity,0.388709,megatonnes,352811.0,1.1017485282488357
"Cashew nuts, with shell",1967,production_quantity,0.387776,megatonnes,689224.0,0.5626269543718733
Currants,1974,production_quantity,0.387562,megatonnes,14731.0,26.309279750186683
Coir,1967,production_quantity,0.386985,megatonnes,,
Karite nuts (sheanuts),1988,production_quantity,0.386693,megatonnes,190600.0,2.028819517313746
"Cashew nuts, with shell",1965,production_quantity,0.386303,megatonnes,656950.0,0.5880249638480859
Karite nuts (sheanuts),1987,production_quantity,0.386178,megatonnes,196500.0,1.9652824427480915
Currants,1977,production_quantity,0.385903,megatonnes,16843.0,22.911773437036157
Cashewapple,1964,production_quantity,0.385816,megatonnes,91000.0,4.239736263736264
Coir,1980,production_quantity,0.384912,megatonnes,,
Currants,1976,production_quantity,0.384573,megatonnes,17575.0,21.881820768136556
"Hazelnuts, with shell",1970,production_quantity,0.384251,megatonnes,323296.0,1.1885423883994852
Coir,1965,production_quantity,0.384116,megatonnes,,
Chicory roots,1982,production_quantity,0.383603,megatonnes,19636.0,19.53569973518028
"Cashew nuts, with shell",1964,production_quantity,0.383437,megatonnes,644300.0,0.5951218376532671
Coir,1978,production_quantity,0.383353,megatonnes,,
Berries nes,1984,production_quantity,0.383349,megatonnes,55662.0,6.88708634256764
Yautia (cocoyam),2010,production_quantity,0.382866,megatonnes,46492.0,8.235094209756518
Berries nes,1983,production_quantity,0.382779,megatonnes,49774.0,7.690340338329248
"Anise, badian, fennel, coriander",2000,production_quantity,0.382767,megatonnes,565615.0,0.6767271023576107
Sisal,2007,production_quantity,0.382244,megatonnes,414455.0,0.9222810679084581
Raspberries,1988,production_quantity,0.381882,megatonnes,73770.0,5.176657177714518
Maté,1992,production_quantity,0.381468,megatonnes,146414.0,2.6054065868018084
"Cashew nuts, with shell",1966,production_quantity,0.381318,megatonnes,660364.0,0.577436080707004
Yautia (cocoyam),2000,production_quantity,0.381197,megatonnes,42756.0,8.915637571335017
Maté,1987,production_quantity,0.381173,megatonnes,125074.0,3.0475798327390184
Mustard seed,1992,production_quantity,0.38084,megatonnes,563795.0,0.6754937521616899
Currants,1973,production_quantity,0.38073,megatonnes,14631.0,26.02214476112364
Yautia (cocoyam),2001,production_quantity,0.380251,megatonnes,44107.0,8.621103226245268
Sisal,1990,production_quantity,0.379741,megatonnes,480815.0,0.789786092364007
Sisal,1988,production_quantity,0.379215,megatonnes,495026.0,0.7660506720859106
Karite nuts (sheanuts),1986,production_quantity,0.379122,megatonnes,195800.0,1.9362717058222676
Pepper (piper spp.),2000,production_quantity,0.378899,megatonnes,423994.0,0.8936423628636254
Canary seed,2004,production_quantity,0.377926,megatonnes,443705.0,0.8517506000608512
Kapok fruit,1997,production_quantity,0.37757,megatonnes,211647.0,1.7839610294499804
Mustard seed,1991,production_quantity,0.377321,megatonnes,571897.0,0.6597709028024277
Kapok fruit,1999,production_quantity,0.37732,megatonnes,212240.0,1.777798718431964
Cranberries,2005,production_quantity,0.377246,megatonnes,22361.0,16.87071240105541
Raspberries,1998,production_quantity,0.377124,megatonnes,74531.0,5.059961626705666
Carobs,1978,production_quantity,0.376516,megatonnes,162651.0,2.3148704895758403
Sisal,2006,production_quantity,0.376404,megatonnes,402610.0,0.934909714115397
"Hazelnuts, with shell",1985,production_quantity,0.376354,megatonnes,440033.0,0.855285853560983
Coir,1973,production_quantity,0.375689,megatonnes,,
Berries nes,1989,production_quantity,0.375685,megatonnes,58364.0,6.436930299499692
Mustard seed,1974,production_quantity,0.375583,megatonnes,574943.0,0.6532525832995618
Coir,1963,production_quantity,0.375197,megatonnes,,
Chicory roots,1985,production_quantity,0.375029,megatonnes,19397.0,19.334381605402896
Berries nes,1982,production_quantity,0.374543,megatonnes,52803.0,7.09321440069693
Kapok fruit,1996,production_quantity,0.37451,megatonnes,211477.0,1.7709254434288362
Triticale,1984,production_quantity,0.374508,megatonnes,185497.0,2.018943702593573
Carobs,1981,production_quantity,0.374163,megatonnes,144814.0,2.5837488088168272
Karite nuts (sheanuts),1984,production_quantity,0.373636,megatonnes,203400.0,1.8369518190757128
Kapok fruit,1998,production_quantity,0.37277,megatonnes,212869.0,1.7511709079292899
Fonio,2007,production_quantity,0.372624,megatonnes,416333.0,0.8950143274734408
Cranberries,2004,production_quantity,0.372299,megatonnes,22171.0,16.79216093094583
Coir,1966,production_quantity,0.372025,megatonnes,,
Fonio,2005,production_quantity,0.371117,megatonnes,481977.0,0.7699890243725322
Spices nes,1972,production_quantity,0.37087,megatonnes,379744.0,0.9766316255161371
Karite nuts (sheanuts),1981,production_quantity,0.370816,megatonnes,206700.0,1.7939816158684083
Areca nuts,1987,production_quantity,0.370146,megatonnes,350470.0,1.0561417525037806
Spices nes,1969,production_quantity,0.370067,megatonnes,345489.0,1.071139746851564
Yautia (cocoyam),1999,production_quantity,0.369095,megatonnes,41515.0,8.890641936649404
Pepper (piper spp.),1999,production_quantity,0.368717,megatonnes,446224.0,0.8263047258775862
"Anise, badian, fennel, coriander",1997,production_quantity,0.368682,megatonnes,578199.0,0.6376385984756113
Hemp tow waste,1966,production_quantity,0.368373,megatonnes,570500.0,0.6457020157756355
Areca nuts,1986,production_quantity,0.368325,megatonnes,353591.0,1.0416696126315432
Tung nuts,1962,production_quantity,0.367759,megatonnes,60220.0,6.106924609764198
Quinces,1996,production_quantity,0.367311,megatonnes,41116.0,8.933529526218503
Berries nes,1980,production_quantity,0.367133,megatonnes,49986.0,7.344716520625775
Fonio,2006,production_quantity,0.366858,megatonnes,459355.0,0.798637219579628
"Bastfibres, other",2007,production_quantity,0.366396,megatonnes,255311.0,1.4350968035063119
Berries nes,1981,production_quantity,0.366346,megatonnes,49000.0,7.4764489795918365
Carobs,1979,production_quantity,0.366301,megatonnes,150560.0,2.432923751328374
Quinces,1997,production_quantity,0.366216,megatonnes,41979.0,8.723790466661903
Cranberries,2003,production_quantity,0.365678,megatonnes,21536.0,16.979847696879645
Areca nuts,1985,production_quantity,0.364563,megatonnes,336832.0,1.0823288761162835
Carobs,1982,production_quantity,0.364414,megatonnes,141863.0,2.5687740989546253
