,region,year,consumption_exajoules
5216,Iceland,2013,0.0
5217,Ireland,2013,6.446858957337944e-06
5218,Italy,2013,0.19897926506024077
5219,Latvia,2013,1.8433734939759023e-06
5220,Lithuania,2013,0.0004129156626506021
5221,Luxembourg,2013,0.0006796333734939753
5222,Netherlands,2013,0.00475498192771084
5223,North Macedonia,2013,8.342186746987944e-05
5224,Norway,2013,9.032530120481922e-05
5225,Poland,2013,1.3825301204819267e-05
5226,Portugal,2013,0.0044161688195783096
5227,Romania,2013,0.0038710843373493944
5228,Slovakia,2013,0.005419518072289152
5229,Slovenia,2013,0.001981626506024095
5230,Spain,2013,0.12084132753547577
5231,Sweden,2013,0.0003225903614457829
5232,Switzerland,2013,0.004608433734939756
5233,Turkey,2013,6.253290083410561e-05
5234,Ukraine,2013,0.005253614457831321
5235,United Kingdom,2013,0.01852831918834857
5236,Other Europe,2013,0.00048704692771084297
5237,Total Europe,2013,0.8012694500457839
5238,,2013,
5239,Azerbaijan,2013,7.373493975903609e-06
5240,Belarus,2013,3.6867469879518047e-06
5241,Kazakhstan,2013,7.257361445783127e-06
5242,Russian Federation,2013,9.954216867469872e-05
5243,Turkmenistan,2013,1.7039683734939747e-05
5244,USSR,2013,
5245,Uzbekistan,2013,0.0
5246,Other CIS,2013,3.878227409638551e-05
5247,Total CIS,2013,0.00017368172891566252
5248,,2013,
5249,Iran,2013,6.451807228915658e-06
5250,Iraq,2013,0.0004267409638554213
5251,Israel,2013,0.004554054216867467
5252,Kuwait,2013,1.6774698795180711e-06
5253,Oman,2013,1.1060240963855412e-05
5254,Qatar,2013,3.4572469879518046e-05
5255,Saudi Arabia,2013,0.0003600384939759034
5256,United Arab Emirates,2013,0.0007873324698795173
5257,Other Middle East,2013,0.00015889879518072276
5258,Total Middle East,2013,0.006340826927710839
5259,,2013,
5260,Algeria,2013,0.000263602409638554
5261,Egypt,2013,0.0005447168674698789
5262,Morocco,2013,9.309967141292437e-07
5263,South Africa,2013,0.0022396987951807212
5264,Eastern Africa,2013,0.002815461586146232
5265,Middle Africa,2013,0.00021702036152818814
5266,Western Africa,2013,0.0010681980617088752
5267,Other Northern Africa,2013,0.0001966395632530119
5268,Other Southern Africa,2013,0.00025163891575494425
5269,Total Africa,2013,0.007597907557394534
5270,,2013,
5271,Australia,2013,0.03546097590361443
5272,Bangladesh,2013,0.0011941649999999988
5273,China,2013,0.07718100207831319
5274,China Hong Kong SAR,2013,1.0249156626506018e-05
5275,India,2013,0.031641506024096364
5276,Indonesia,2013,5.06927710843373e-05
5277,Japan,2013,0.1189785284093909
5278,Malaysia,2013,0.0012995783132530112
5279,New Zealand,2013,6.372777822562975e-05
5280,Pakistan,2013,0.0013340033132530108
5281,Philippines,2013,1.3032650602409628e-05
5282,Singapore,2013,0.00011572698795180714
5283,South Korea,2013,0.01597130075092904
5284,Sri Lanka,2013,0.00013256731084337336
5285,Taiwan,2013,0.0031139572565060227
5286,Thailand,2013,0.011589980421686737
5287,Vietnam,2013,5.43426506024096e-05
5288,Other Asia Pacific,2013,0.001010088313670944
5289,Total Asia Pacific,2013,0.2992154250906501
5290,,2013,
5291,Total World,2013,1.2822067464711973
5292,,2014,
5293,Canada,2014,0.019420922155688608
5294,Mexico,2014,0.002024730538922154
5295,US,2014,0.267669025585193
5296,Total North America,2014,0.28911467827980375
5297,,2014,
5298,Argentina,2014,0.0001460737724550897
5299,Brazil,2014,0.0001473362670425388
5300,Chile,2014,0.0042025800330538895
5301,Colombia,2014,0.0
5302,Ecuador,2014,0.00015100912726167653
5303,Peru,2014,0.001825922155688621
5304,Trinidad & Tobago,2014,4.1117604790419134e-05
5305,Venezuela,2014,6.182120636775225e-05
5306,Central America,2014,0.00014452427673767912
5307,Other Caribbean,2014,0.0030705983117380975
5308,Other South America,2014,0.0006545267653791872
5309,Total S. & Cent. America,2014,0.010445509520514953
5310,,2014,
5311,Austria,2014,0.007194169940119756
5312,Belgium,2014,0.02644243113772453
5313,Bulgaria,2014,0.011470419161676636
5314,Croatia,2014,0.00032065868263473035
5315,Cyprus,2014,0.00076591616766467
5316,Czech Republic,2014,0.019449323353293396
5317,Denmark,2014,0.005455931137724547
5318,Estonia,2014,2.84011976047904e-05
5319,Finland,2014,7.329341317365263e-05
5320,France,2014,0.054172994011976
5321,Germany,2014,0.3303334131736524
5322,Greece,2014,0.03474107784431136
5323,Hungary,2014,0.0006138323353293408
5324,Iceland,2014,0.0
5325,Ireland,2014,8.668913918748974e-06
5326,Italy,2014,0.20436402395209566
5327,Latvia,2014,1.832335329341316e-06
5328,Lithuania,2014,0.0006688023952095803
5329,Luxembourg,2014,0.000867986407185628
5330,Netherlands,2014,0.007189735688622748
5331,North Macedonia,2014,0.00013176323353293403
5332,Norway,2014,0.00010627544910179631
5333,Poland,2014,6.413173652694605e-05
5334,Portugal,2014,0.005747271981736521
5335,Romania,2014,0.011867119760479031
5336,Slovakia,2014,0.005469520958083828
5337,Slovenia,2014,0.002354550898203591
5338,Spain,2014,0.1252678504556808
5339,Sweden,2014,0.0004305988023952092
5340,Switzerland,2014,0.007714131736526939
5341,Turkey,2014,0.00015941317365269448
5342,Ukraine,2014,0.003930359281437122
5343,United Kingdom,2014,0.03714200922988671
5344,Other Europe,2014,0.0009527616916167656
5345,Total Europe,2014,0.9055006696381085
5346,,2014,
5347,Azerbaijan,2014,2.656886227544908e-05
5348,Belarus,2014,1.8323353293413158e-05
5349,Kazakhstan,2014,1.135131736526945e-05
5350,Russian Federation,2014,0.0014658682634730526
5351,Turkmenistan,2014,2.8561526946107757e-05
5352,USSR,2014,
5353,Uzbekistan,2014,0.0
5354,Other CIS,2014,7.439968562874245e-05
5355,Total CIS,2014,0.0016250730089820344
5356,,2014,
5357,Iran,2014,6.4131736526946055e-06
5358,Iraq,2014,0.000524964071856287
5359,Israel,2014,0.007699473053892209
5360,Kuwait,2014,3.0031976047904166e-05
5361,Oman,2014,1.0994011976047893e-05
5362,Qatar,2014,5.9605868263473004e-05
5363,Saudi Arabia,2014,0.00038657694610778415
5364,United Arab Emirates,2014,0.0028257450898203575
5365,Other Middle East,2014,0.00039626541916167637
5366,Total Middle East,2014,0.011940069610778434
5367,,2014,
5368,Algeria,2014,0.0005497005988023948
5369,Egypt,2014,0.0003802095808383231
5370,Morocco,2014,9.254218835057151e-07
5371,South Africa,2014,0.01028856287425149
5372,Eastern Africa,2014,0.003516000532384776
5373,Middle Africa,2014,0.00026009083861277464
5374,Western Africa,2014,0.0011878004107350622
5375,Other Northern Africa,2014,0.00029532435628742493
5376,Other Southern Africa,2014,0.0002992386828575303
5377,Total Africa,2014,0.016777853296653277
5378,,2014,
5379,Australia,2014,0.04536862275449098
5380,Bangladesh,2014,0.0015295144311377237
5381,China,2014,0.21541080718562858
5382,China Hong Kong SAR,2014,1.0096167664670651e-05
5383,India,2014,0.04497467065868259
5384,Indonesia,2014,6.23910179640718e-05
5385,Japan,2014,0.21574068480538908
5386,Malaysia,2014,0.0020797005988023934
5387,New Zealand,2014,0.00016925060224278705
5388,Pakistan,2014,0.002180039281437124
5389,Philippines,2014,0.00015132341317365255
5390,Singapore,2014,0.00024858377245508967
5391,South Korea,2014,0.02499881739188969
5392,Sri Lanka,2014,0.0002572967101796406
5393,Taiwan,2014,0.005054581137664664
5394,Thailand,2014,0.017713872754491003
5395,Vietnam,2014,6.109922155688617e-05
5396,Other Asia Pacific,2014,0.001299736761923025
5397,Total Asia Pacific,2014,0.5773110886667738
5398,,2014,
5399,Total World,2014,1.8127149420216124
5400,,2015,
5401,Canada,2015,0.026365178571428546
5402,Mexico,2015,0.0022403571428571407
5403,US,2015,0.3590606060606058
5404,Total North America,2015,0.3876661417748915
5405,,2015,
5406,Argentina,2015,0.00013372017857142846
5407,Brazil,2015,0.0005365692849078528
5408,Chile,2015,0.012386627544626775
5409,Colombia,2015,0.0
5410,Ecuador,2015,0.000328384694024464
5411,Peru,2015,0.0020969683023214264
5412,Trinidad & Tobago,2015,4.691089285714282e-05
5413,Venezuela,2015,8.000513937282223e-05
5414,Central America,2015,0.0054623183872377565
5415,Other Caribbean,2015,0.003984771727172723
5416,Other South America,2015,0.0011856190336030615
5417,Total S. & Cent. America,2015,0.026241895184695458
5418,,2015,
5419,Austria,2015,0.008534285357142849
5420,Belgium,2015,0.027833249999999976
5421,Bulgaria,2015,0.012595178571428561
5422,Croatia,2015,0.0005191071428571424
5423,Cyprus,2015,0.0011535016071428563
5424,Czech Republic,2015,0.020616749999999986
5425,Denmark,2015,0.005503092261904757
5426,Estonia,2015,5.373214285714281e-05
5427,Finland,2015,0.0001029107142857142
5428,France,2015,0.06613607142857136
5429,Germany,2015,0.352683214285714
5430,Greece,2015,0.03551785714285711
5431,Hungary,2015,0.0012841071428571417
5432,Iceland,2015,0.0
5433,Ireland,2015,1.4722802184031599e-05
5434,Italy,2015,0.20893789285714265
5435,Latvia,2015,1.82142857142857e-06
5436,Lithuania,2015,0.0006675535714285708
5437,Luxembourg,2015,0.0009446019642857134
5438,Netherlands,2015,0.01021374267857142
5439,North Macedonia,2015,0.0002058214285714284
5440,Norway,2015,0.00012203571428571417
5441,Poland,2015,0.0005191071428571424
5442,Portugal,2015,0.007250696556428565
5443,Romania,2015,0.01805035714285713
5444,Slovakia,2015,0.0046082142857142815
5445,Slovenia,2015,0.002495357142857141
5446,Spain,2015,0.1262106989826861
5447,Sweden,2015,0.0008833928571428564
5448,Switzerland,2015,0.010190892857142848
5449,Turkey,2015,0.0017678785714285701
5450,Ukraine,2015,0.004339553571428568
5451,United Kingdom,2015,0.06860286963703534
5452,Other Europe,2015,0.002164043839285712
5453,Total Europe,2015,1.0007243128295236
5454,,2015,
5455,Azerbaijan,2015,4.189285714285711e-05
5456,Belarus,2015,8.196428571428566e-05
5457,Kazakhstan,2015,0.0004204858928571425
5458,Russian Federation,2015,0.0030563571428571406
5459,Turkmenistan,2015,4.7539285714285666e-05
5460,USSR,2015,
5461,Uzbekistan,2015,0.0
5462,Other CIS,2015,9.515825892857135e-05
5463,Total CIS,2015,0.003743397723214283
5464,,2015,
5465,Iran,2015,1.3660714285714274e-05
5466,Iraq,2015,0.0005218848214285709
5467,Israel,2015,0.010566107142857134
5468,Kuwait,2015,4.6355357142857096e-05
5469,Oman,2015,3.3696428571428546e-05
5470,Qatar,2015,5.925107142857138e-05
5471,Saudi Arabia,2015,0.0011765973214285705
5472,United Arab Emirates,2015,0.0028160651785714254
5473,Other Middle East,2015,0.0018113651785714269
5474,Total Middle East,2015,0.017044983214285696
5475,,2015,
5476,Algeria,2015,0.0005282142857142852
5477,Egypt,2015,0.0005956071428571424
5478,Morocco,2015,5.191071428571423e-05
5479,South Africa,2015,0.025035535714285694
5480,Eastern Africa,2015,0.004008366410111841
5481,Middle Africa,2015,0.0002977944627679669
5482,Western Africa,2015,0.0014505836504021318
5483,Other Northern Africa,2015,0.0004274414732142854
5484,Other Southern Africa,2015,0.0003511896430786164
5485,Total Africa,2015,0.03274664349671769
5486,,2015,
5487,Australia,2015,0.05652331063517772
5488,Bangladesh,2015,0.0018067569642857123
5489,China,2015,0.35955519107142825
5490,China Hong Kong SAR,2015,9.380357142857134e-06
5491,India,2015,0.059800960714285666
5492,Indonesia,2015,4.808571428571424e-05
5493,Japan,2015,0.31456228028347205
5494,Malaysia,2015,0.002486249999999998
5495,New Zealand,2015,0.0003304617636363633
5496,Pakistan,2015,0.003348404999999997
5497,Philippines,2015,0.0012616489285714274
5498,Singapore,2015,0.00044381839285714245
5499,South Korea,2015,0.03856708766708203
5500,Sri Lanka,2015,0.0004436999999999996
5501,Taiwan,2015,0.00797344887589285
5502,Thailand,2015,0.021656785714285698
5503,Vietnam,2015,6.073553571428565e-05
5504,Other Asia Pacific,2015,0.0020150854732124772
5505,Total Asia Pacific,2015,0.8708933930913302
5506,,2015,
5507,Total World,2015,2.3390607673146593
5508,,2016,
5509,Canada,2016,0.02961968800430336
5510,Mexico,2016,0.002283919822485199
5511,US,2016,0.5017331898870355
5512,Total North America,2016,0.5336367977138241
5513,,2016,
5514,Argentina,2016,0.00012921710059171583
5515,Brazil,2016,0.0007718858291963888
5516,Chile,2016,0.023088186159763296
5517,Colombia,2016,0.0
5518,Ecuador,2016,0.0003508572252770411
5519,Peru,2016,0.0021892469509910456
5520,Trinidad & Tobago,2016,4.6633313609467414e-05
5521,Venezuela,2016,9.085401039746617e-05
5522,Central America,2016,0.010701064062316325
5523,Other Caribbean,2016,0.005019816865365776
5524,Other South America,2016,0.002104077966796209
5525,Total S. & Cent. America,2016,0.04449183948430474
5526,,2016,
5527,Austria,2016,0.009922511715976325
5528,Belgium,2016,0.02802072781065086
5529,Bulgaria,2016,0.012547810650887562
5530,Croatia,2016,0.0005975147928994078
5531,Cyprus,2016,0.001321204792899407
5532,Czech Republic,2016,0.01929248520710057
5533,Denmark,2016,0.006733634615384608
5534,Estonia,2016,9.143786982248512e-05
5535,Finland,2016,0.0002000769230769229
5536,France,2016,0.07387455621301768
5537,Germany,2016,0.34491088757396415
5538,Greece,2016,0.03557928994082837
5539,Hungary,2016,0.0022089940828402344
5540,Iceland,2016,0.0
5541,Ireland,2016,4.8368299845701194e-05
5542,Italy,2016,0.2001158520710057
5543,Latvia,2016,3.4583431952662683e-06
5544,Lithuania,2016,0.0006020414201183427
5545,Luxembourg,2016,0.000907932781065088
5546,Netherlands,2016,0.014117862248520694
5547,North Macedonia,2016,0.00021456213017751458
5548,Norway,2016,0.0002154674556213016
5549,Poland,2016,0.0011226035502958569
5550,Portugal,2016,0.007441775147928987
5551,Romania,2016,0.016476923076923063
5552,Slovakia,2016,0.004825384615384612
5553,Slovenia,2016,0.0024172189349112405
5554,Spain,2016,0.12350178718327798
5555,Sweden,2016,0.0012946153846153836
5556,Switzerland,2016,0.012067988165680462
5557,Turkey,2016,0.009443449704142001
5558,Ukraine,2016,0.004443337278106504
5559,United Kingdom,2016,0.09422562176997736
5560,Other Europe,2016,0.0028532597080334885
5561,Total Europe,2016,1.0316406414581751
5562,,2016,
5563,Azerbaijan,2016,0.00031957988165680443
5564,Belarus,2016,0.0002353846153846152
5565,Kazakhstan,2016,0.000800335757396449
5566,Russian Federation,2016,0.004239639053254434
5567,Turkmenistan,2016,6.318328280781382e-05
5568,USSR,2016,
5569,Uzbekistan,2016,2.7159763313609437e-06
5570,Other CIS,2016,9.748277741752443e-05
5571,Total CIS,2016,0.005758321344249002
5572,,2016,
5573,Iran,2016,4.5266272189349066e-05
5574,Iraq,2016,0.0005187967455621296
5575,Israel,2016,0.013808928994082828
5576,Kuwait,2016,0.00044192556213017706
5577,Oman,2016,3.3669053254437846e-05
5578,Qatar,2016,7.572142011834314e-05
5579,Saudi Arabia,2016,0.0011696352071005906
5580,United Arab Emirates,2016,0.0030692524260355
5581,Other Middle East,2016,0.009548104581340675
5582,Total Middle East,2016,0.02871130026181403
5583,,2016,
5584,Algeria,2016,0.0022180473372781047
5585,Egypt,2016,0.0009467621893491116
5586,Morocco,2016,0.003634881656804731
5587,South Africa,2016,0.029640355029585765
5588,Eastern Africa,2016,0.004426828452905448
5589,Middle Africa,2016,0.0003496004719535906
5590,Western Africa,2016,0.0022893011031063725
5591,Other Northern Africa,2016,0.0007082901041582226
5592,Other Southern Africa,2016,0.0005027598924505595
5593,Total Africa,2016,0.044716826237591906
5594,,2016,
5595,Australia,2016,0.06767136143414383
5596,Bangladesh,2016,0.0019250568639053237
5597,China,2016,0.6022944585798812
5598,China Hong Kong SAR,2016,8.863136094674548e-06
5599,India,2016,0.1046192272189348
5600,Indonesia,2016,0.00019093313609467439
5601,Japan,2016,0.39223852178590607
5602,Malaysia,2016,0.002806508875739643
5603,New Zealand,2016,0.0005117857977837544
5604,Pakistan,2016,0.005967525088757391
5605,Philippines,2016,0.00993156497041419
5606,Singapore,2016,0.0008011146994082833
5607,South Korea,2016,0.048961608689505665
5608,Sri Lanka,2016,0.0007511485207100587
5609,Taiwan,2016,0.010250369295976324
5610,Thailand,2016,0.030572840236686365
5611,Vietnam,2016,6.037615384615378e-05
5612,Other Asia Pacific,2016,0.0030979633858345406
5613,Total Asia Pacific,2016,1.282661227869623
5614,,2016,
5615,Total World,2016,2.9716169543695834
5616,,2017,
5617,Canada,2017,0.03222727272727273
5618,Mexico,2017,0.01067855499999997
5619,US,2017,0.7025181818181819
5620,Total North America,2017,0.7454240095454546
5621,,2017,
5622,Argentina,2017,0.00014775299999999998
5623,Brazil,2017,0.007486320611854701
5624,Chile,2017,0.035063534831489995
5625,Colombia,2017,0.0
5626,Ecuador,2017,0.00033732
5627,Peru,2017,0.002584803087
5628,Trinidad & Tobago,2017,4.6359e-05
5629,Venezuela,2017,9.007280024698978e-05
5630,Central America,2017,0.013190746416265157
5631,Other Caribbean,2017,0.0062608068351050995
5632,Other South America,2017,0.003181840956584911
5633,Total S. & Cent. America,2017,0.06838955753854686
5634,,2017,
5635,Austria,2017,0.011420739
5636,Belgium,2017,0.029765700000000003
5637,Bulgaria,2017,0.012626685
5638,Croatia,2017,0.0007083
5639,Cyprus,2017,0.0015481800000000001
5640,Czech Republic,2017,0.019740312
5641,Denmark,2017,0.006763374999999999
5642,Estonia,2017,0.00011411563265229825
5643,Finland,2017,0.00043649999999999993
5644,France,2017,0.08246484443405029
5645,Germany,2017,0.354609
5646,Greece,2017,0.035923293
5647,Hungary,2017,0.003141
5648,Iceland,2017,0.0
5649,Ireland,2017,9.7209e-05
5650,Italy,2017,0.2193993
5651,Latvia,2017,3.96e-06
5652,Lithuania,2017,0.0005985000000000001
5653,Luxembourg,2017,0.0009761669999999999
5654,Netherlands,2017,0.019839114
5655,North Macedonia,2017,0.000213759
5656,Norway,2017,0.0003667821677084562
5657,Poland,2017,0.001485
5658,Portugal,2017,0.008927999999999998
5659,Romania,2017,0.016704
5660,Slovakia,2017,0.004553999999999999
5661,Slovenia,2017,0.002554803
5662,Spain,2017,0.12888604052999997
5663,Sweden,2017,0.00207
5664,Switzerland,2017,0.015147
5665,Turkey,2017,0.0260037
5666,Ukraine,2017,0.006495299999999999
5667,United Kingdom,2017,0.10327908640227662
5668,Other Europe,2017,0.0034084845
5669,Total Europe,2017,1.1202722496666877
5670,,2017,
5671,Azerbaijan,2017,0.0003348
5672,Belarus,2017,0.000801
5673,Kazakhstan,2017,0.0008338095
5674,Russian Federation,2017,0.004896
5675,Turkmenistan,2017,6.263999999999998e-05
5676,USSR,2017,
5677,Uzbekistan,2017,6.3e-06
5678,Other CIS,2017,9.129374999999999e-05
5679,Total CIS,2017,0.00702584325
5680,,2017,
5681,Iran,2017,0.000772245
5682,Iraq,2017,0.000515745
5683,Israel,2017,0.0135954
5684,Kuwait,2017,0.0004393259999999999
5685,Oman,2017,3.347099999999999e-05
5686,Qatar,2017,7.527600000000002e-05
5687,Saudi Arabia,2017,0.0013976549999999998
5688,United Arab Emirates,2017,0.007067438999999999
5689,Other Middle East,2017,0.015651855
5690,Total Middle East,2017,0.039548412000000005
5691,,2017,
5692,Algeria,2017,0.004535999999999999
5693,Egypt,2017,0.005417550000000001
5694,Morocco,2017,0.0037376999999999996
5695,South Africa,2017,0.038486086550777676
5696,Eastern Africa,2017,0.00502233778826517
5697,Middle Africa,2017,0.0004080959986031055
5698,Western Africa,2017,0.0035234214828934367
5699,Other Northern Africa,2017,0.00108199575
5700,Other Southern Africa,2017,0.0006432682985504244
5701,Total Africa,2017,0.0628564558690898
5702,,2017,
5703,Australia,2017,0.0806168941149691
5704,Bangladesh,2017,0.0024688080000000003
5705,China,2017,1.0602
5706,China Hong Kong SAR,2017,7.695e-06
5707,India,2017,0.19390122
5708,Indonesia,2017,0.00026145000000000004
5709,Japan,2017,0.48817520909090917
5710,Malaysia,2017,0.00297
5711,New Zealand,2017,0.0006869283883636366
5712,Pakistan,2017,0.008003493
5713,Philippines,2017,0.010810368
5714,Singapore,2017,0.0011050740000000002
5715,South Korea,2017,0.06747997580358606
5716,Sri Lanka,2017,0.0020214900000000004
5717,Taiwan,2017,0.015224361191999998
5718,Thailand,2017,0.040887
5719,Vietnam,2017,8.433899999999998e-05
5720,Other Asia Pacific,2017,0.004100041235225142
5721,Total Asia Pacific,2017,1.979004346825053
5722,,2017,
5723,Total World,2017,4.022520874694832
5724,,2018,
5725,Canada,2018,0.03448442317916003
5726,Mexico,2018,0.02845263157894728
5727,US,2018,0.8438091440723018
5728,Total North America,2018,0.9067461988304091
5729,,2018,
5730,Argentina,2018,0.000967478947368421
5731,Brazil,2018,0.03097073272728501
5732,Chile,2018,0.045799081105515796
5733,Colombia,2018,0.00010736681938421051
5734,Ecuador,2018,0.0003407097416342108
5735,Peru,2018,0.00666937325263158
5736,Trinidad & Tobago,2018,4.178412933000608e-05
5737,Venezuela,2018,7.959649657038337e-05
5738,Central America,2018,0.016144812076282787
5739,Other Caribbean,2018,0.007263548390796846
5740,Other South America,2018,0.0055972018488190355
5741,Total S. & Cent. America,2018,0.1139816855356183
5742,,2018,
5743,Austria,2018,0.012863103406842106
5744,Belgium,2018,0.03491084210526316
5745,Bulgaria,2018,0.012014302631578945
5746,Croatia,2018,0.000670157894736842
5747,Cyprus,2018,0.0017163736842105263
5748,Czech Republic,2018,0.02093395210526315
5749,Denmark,2018,0.008526600526315788
5750,Estonia,2018,0.00019222156476861554
5751,Finland,2018,0.0008070526315789474
5752,France,2018,0.09232246133439657
5753,Germany,2018,0.40964631578947364
5754,Greece,2018,0.03391635999999999
5755,Hungary,2018,0.005547368421052631
5756,Iceland,2018,0.0
5757,Ireland,2018,0.0001490273684210526
5758,Italy,2018,0.2026918947368421
5759,Latvia,2018,1.139e-05
5760,Lithuania,2018,0.0007157894736842104
5761,Luxembourg,2018,0.0010712236842105262
5762,Netherlands,2018,0.033043463684210524
5763,North Macedonia,2018,0.00020389263157894735
5764,Norway,2018,0.0007619331848552338
5765,Poland,2018,0.002684210526315789
5766,Portugal,2018,0.008992105263157895
5767,Romania,2018,0.01584578947368421
5768,Slovakia,2018,0.005234210526315789
5769,Slovenia,2018,0.0022812299999999995
5770,Spain,2018,0.11402526315789473
5771,Sweden,2018,0.0034984210526315786
5772,Switzerland,2018,0.017393684210526315
5773,Turkey,2018,0.06978768421052632
5774,Ukraine,2018,0.009909210526315788
5775,United Kingdom,2018,0.11503945499984916
5776,Other Europe,2018,0.002309687787478449
5777,Total Europe,2018,1.2397166785939795
5778,,2018,
5779,Azerbaijan,2018,0.0003512736842105262
5780,Belarus,2018,0.0010557894736842105
5781,Kazakhstan,2018,0.0012639374736842105
5782,Russian Federation,2018,0.005587273684210526
5783,Turkmenistan,2018,6.227368421052631e-05
5784,USSR,2018,
5785,Uzbekistan,2018,1.4614035087719296e-05
5786,Other CIS,2018,0.00011491776315789473
5787,Total CIS,2018,0.008450079798245613
5788,,2018,
5789,Iran,2018,0.0011917989374883866
5790,Iraq,2018,0.000512728947368421
5791,Israel,2018,0.01408136842105263
5792,Kuwait,2018,0.0005876684850083526
5793,Oman,2018,3.359946495821993e-05
5794,Qatar,2018,7.483578947368422e-05
5795,Saudi Arabia,2018,0.0034097816607892508
5796,United Arab Emirates,2018,0.011757595303168453
5797,Other Middle East,2018,0.022951532890671904
5798,Total Middle East,2018,0.0546009098999793
5799,,2018,
5800,Algeria,2018,0.0053952631578947354
5801,Egypt,2018,0.013514889811203063
5802,Morocco,2018,0.008501386842105264
5803,South Africa,2018,0.04415736417298525
5804,Eastern Africa,2018,0.00686102836728684
5805,Middle Africa,2018,0.0006102043921694786
5806,Western Africa,2018,0.006872052585810577
5807,Other Northern Africa,2018,0.001075668289473684
5808,Other Southern Africa,2018,0.0011457153180202916
5809,Total Africa,2018,0.08813357293694915
5810,,2018,
5811,Australia,2018,0.1098669225977624
5812,Bangladesh,2018,0.002664630249941374
5813,China,2018,1.5827894736842103
5814,China Hong Kong SAR,2018,7.252070063694265e-06
5815,India,2018,0.32506961578947363
5816,Indonesia,2018,0.00017885789473684206
5817,Japan,2018,0.5910231568314726
5818,Malaysia,2018,0.004315745543038179
5819,New Zealand,2018,0.0008889684899521531
5820,Pakistan,2018,0.00913173845797182
5821,Philippines,2018,0.011176304617415657
5822,Singapore,2018,0.0012093454631578948
5823,South Korea,2018,0.08644108278689064
5824,Sri Lanka,2018,0.002838440426646411
5825,Taiwan,2018,0.024511892715789473
5826,Thailand,2018,0.04463678147707721
5827,Vietnam,2018,0.0010154656725146196
5828,Other Asia Pacific,2018,0.004723021280103706
5829,Total Asia Pacific,2018,2.802488696048219
5830,,2018,
5831,Total World,2018,5.214117821643403
5832,,2019,
5833,Canada,2019,0.03846291761531745
5834,Mexico,2019,0.11088876514427354
5835,US,2019,0.9659495404681803
5836,Total North America,2019,1.1153012232277713
5837,,2019,
5838,Argentina,2019,0.0071288105640639095
5839,Brazil,2019,0.04958811287634519
5840,Chile,2019,0.056162608125380084
5841,Colombia,2019,0.0010970615972968458
5842,Ecuador,2019,0.001483818764328585
5843,Peru,2019,0.0067903123916388365
5844,Trinidad & Tobago,2019,4.1630070680284636e-05
5845,Venezuela,2019,0.00010547302191114327
5846,Central America,2019,0.016581981425250095
5847,Other Caribbean,2019,0.011390753029633854
5848,Other South America,2019,0.006681614404025323
5849,Total S. & Cent. America,2019,0.15705217627055423
5850,,2019,
5851,Austria,2019,0.012048459966767717
5852,Belgium,2019,0.03518185725252631
5853,Bulgaria,2019,0.016319605239534518
5854,Croatia,2019,0.0006989518006132159
5855,Cyprus,2019,0.001922376993035641
5856,Czech Republic,2019,0.020341722244981566
5857,Denmark,2019,0.008586938454609751
5858,Estonia,2019,0.0006423785145153473
5859,Finland,2019,0.0015876509627201967
5860,France,2019,0.10455920102954988
5861,Germany,2019,0.42358456370340025
5862,Greece,2019,0.03529854467523215
5863,Hungary,2019,0.012337501024170422
5864,Iceland,2019,0.0
5865,Ireland,2019,0.00022183848251989134
5866,Italy,2019,0.21685119213437115
5867,Latvia,2019,0.0
5868,Lithuania,2019,0.0008022941417451864
5869,Luxembourg,2019,0.0010742685146656974
5870,Netherlands,2019,0.04625918374436706
5871,North Macedonia,2019,0.0002070542892257272
5872,Norway,2019,0.0010032865934495065
5873,Poland,2019,0.006355952478492419
5874,Portugal,2019,0.011365833674723476
5875,Romania,2019,0.015457533797623923
5876,Slovakia,2019,0.005250569438754609
5877,Slovenia,2019,0.002390453224088488
5878,Spain,2019,0.134087518151869
5879,Sweden,2019,0.005230402147416177
5880,Switzerland,2019,0.02014730211188391
5881,Turkey,2019,0.0973412770581195
5882,Ukraine,2019,0.025948321296802947
5883,United Kingdom,2019,0.11300387203087789
5884,Other Europe,2019,0.0026208373509613845
5885,Total Europe,2019,1.3787287425236148
5886,,2019,
5887,Azerbaijan,2019,0.00039044981564932403
5888,Belarus,2019,0.0010675763655539079
5889,Kazakhstan,2019,0.002591169526257784
5890,Russian Federation,2019,0.008781109381401064
5891,Turkmenistan,2019,6.204408029496107e-05
5892,USSR,2019,
5893,Uzbekistan,2019,3.3973690199827014e-05
5894,Other CIS,2019,0.00018848340843916425
5895,Total CIS,2019,0.013114806267796032
5896,,2019,
5897,Iran,2019,0.0015220099368519775
5898,Iraq,2019,0.0005108385088078656
5899,Israel,2019,0.02424198060367961
5900,Kuwait,2019,0.0012689654582215102
5901,Oman,2019,3.347558327668614e-05
5902,Qatar,2019,7.4559868906186e-05
5903,Saudi Arabia,2019,0.015876887511183164
5904,United Arab Emirates,2019,0.037162965893796175
5905,Other Middle East,2019,0.025581793637306508
5906,Total Middle East,2019,0.10627347700202967
5907,,2019,
5908,Algeria,2019,0.005482343301925439
5909,Egypt,2019,0.03277829058840481
5910,Morocco,2019,0.014097752199918065
5911,South Africa,2019,0.04689723748518197
5912,Eastern Africa,2019,0.062076750069008715
5913,Middle Africa,2019,0.0006081570951060787
