country,year,power_usage_per_year_EJ,power_usage_TW
Australia,2000,4.73,0.149924544
Australia,2001,4.77,0.151304
Australia,2002,4.84,0.153550314
Australia,2003,4.92,0.155864251
Australia,2004,5.08,0.161038899
Australia,2005,5.06,0.160418625
Australia,2006,5.37,0.170113421
Australia,2007,5.43,0.17228139
Australia,2008,5.52,0.175122124
Australia,2009,5.48,0.173642433
Australia,2010,5.50,0.174304586
Australia,2011,5.70,0.180598155
Australia,2012,5.63,0.178399076
Australia,2013,5.67,0.179739126
Australia,2014,5.75,0.182328081
Australia,2015,5.84,0.185066159
Australia,2016,5.88,0.18651782
Australia,2017,5.87,0.186142872
Australia,2018,6.00,0.190104411
Australia,2019,6.41,0.203220815
Bangladesh,1971,0.03,0.000928568
Bangladesh,1972,0.06,0.001813498
Bangladesh,1973,0.07,0.002239733
Bangladesh,1974,0.07,0.002314476
Bangladesh,1975,0.08,0.002627319
Bangladesh,1976,0.10,0.003014148
Bangladesh,1977,0.10,0.003094387
Bangladesh,1978,0.11,0.003334757
Bangladesh,1979,0.12,0.003693734
Bangladesh,1980,0.13,0.004163125
Bangladesh,1981,0.13,0.004192127
Bangladesh,1982,0.15,0.004628137
Bangladesh,1983,0.14,0.004573798
Bangladesh,1984,0.16,0.004940215
Bangladesh,1985,0.17,0.005494927
Bangladesh,1986,0.19,0.00598736
Bangladesh,1987,0.21,0.006607826
Bangladesh,1988,0.23,0.00735699
Bangladesh,1989,0.25,0.007927005
Bangladesh,1990,0.27,0.008411944
Bangladesh,1991,0.26,0.008115915
Bangladesh,1992,0.28,0.00885366
Bangladesh,1993,0.31,0.009739266
Bangladesh,1994,0.33,0.01033411
Bangladesh,1995,0.39,0.012217852
Bangladesh,1996,0.40,0.01279176
Bangladesh,1997,0.42,0.013441441
Bangladesh,1998,0.45,0.014313728
Bangladesh,1999,0.46,0.014477169
Bangladesh,2000,0.49,0.015521616
Bangladesh,2001,0.56,0.017738411
Bangladesh,2002,0.58,0.018305773
Bangladesh,2003,0.61,0.01940243
Bangladesh,2004,0.63,0.020069757
Bangladesh,2005,0.68,0.021644319
Bangladesh,2006,0.74,0.023451508
Bangladesh,2007,0.76,0.024002921
Bangladesh,2008,0.80,0.025395003
Bangladesh,2009,0.88,0.027917642
Bangladesh,2010,0.90,0.028581844
Bangladesh,2011,0.98,0.031059021
Bangladesh,2012,1.05,0.033251184
Bangladesh,2013,1.08,0.034262512
Bangladesh,2014,1.13,0.035717205
Bangladesh,2015,1.32,0.042007719
Bangladesh,2016,1.34,0.042581482
Bangladesh,2017,1.39,0.044151625
Bangladesh,2018,1.48,0.046988895
Bangladesh,2019,1.76,0.055744565
China,1965,5.52,0.174890399
China,1966,6.00,0.190076139
China,1967,5.39,0.170936619
China,1968,5.45,0.172649024
China,1969,6.63,0.2101352
China,1970,8.49,0.269074396
China,1971,10.06,0.319013597
China,1972,10.85,0.343898316
China,1973,11.45,0.363001135
China,1974,11.81,0.374301049
China,1975,13.22,0.419196374
China,1976,13.92,0.441371699
China,1977,15.18,0.481318463
China,1978,16.65,0.5278196
China,1979,17.15,0.543666653
China,1980,17.48,0.5543005
China,1981,17.25,0.546846693
China,1982,18.01,0.571012081
China,1983,19.17,0.607688129
China,1984,20.56,0.652028307
China,1985,22.24,0.70521568
China,1986,23.31,0.739097515
China,1987,25.14,0.797060459
China,1988,27.00,0.856146263
China,1989,28.33,0.898363249
China,1990,28.70,0.90999009
China,1991,30.15,0.956018102
China,1992,31.75,1.006747223
China,1993,34.19,1.084014422
China,1994,36.29,1.150674343
China,1995,37.41,1.18603166
China,1996,39.36,1.24780202
China,1997,39.58,1.255063788
China,1998,39.64,1.256782262
China,1999,41.03,1.300836908
China,2000,42.45,1.346010191
China,2001,44.84,1.421749417
China,2002,48.84,1.548655901
China,2003,56.88,1.803272725
China,2004,66.55,2.1098832
China,2005,75.60,2.397010784
China,2006,82.88,2.627791183
China,2007,90.09,2.856303722
China,2008,93.44,2.962744748
China,2009,97.52,3.092046525
China,2010,104.28,3.306404641
China,2011,112.54,3.568193035
China,2012,117.05,3.711013007
China,2013,121.37,3.84827701
China,2014,124.20,3.937791151
China,2015,125.38,3.975170914
China,2016,126.95,4.025070919
China,2017,130.83,4.148120921
China,2018,135.77,4.30471455
China,2019,141.70,4.492682879
China Hong Kong SAR,1965,0.09,0.003002132
China Hong Kong SAR,1966,0.10,0.003255959
China Hong Kong SAR,1967,0.12,0.003845723
China Hong Kong SAR,1968,0.13,0.00415793
China Hong Kong SAR,1969,0.15,0.004885218
China Hong Kong SAR,1970,0.17,0.005248384
China Hong Kong SAR,1971,0.17,0.005542637
China Hong Kong SAR,1972,0.20,0.00629533
China Hong Kong SAR,1973,0.21,0.00652909
China Hong Kong SAR,1974,0.21,0.006683801
China Hong Kong SAR,1975,0.20,0.006292249
China Hong Kong SAR,1976,0.23,0.007429534
China Hong Kong SAR,1977,0.25,0.008022247
China Hong Kong SAR,1978,0.26,0.0083342
China Hong Kong SAR,1979,0.27,0.008533502
China Hong Kong SAR,1980,0.28,0.008719879
China Hong Kong SAR,1981,0.29,0.009292108
China Hong Kong SAR,1982,0.32,0.010198512
China Hong Kong SAR,1983,0.34,0.010814038
China Hong Kong SAR,1984,0.35,0.01107882
China Hong Kong SAR,1985,0.36,0.011501766
China Hong Kong SAR,1986,0.38,0.012052229
China Hong Kong SAR,1987,0.42,0.013242556
China Hong Kong SAR,1988,0.48,0.01525481
China Hong Kong SAR,1989,0.51,0.016306089
China Hong Kong SAR,1990,0.50,0.015906401
China Hong Kong SAR,1991,0.52,0.016480719
China Hong Kong SAR,1992,0.61,0.019395818
China Hong Kong SAR,1993,0.67,0.021173377
China Hong Kong SAR,1994,0.61,0.019186253
China Hong Kong SAR,1995,0.65,0.020623028
China Hong Kong SAR,1996,0.65,0.020612799
China Hong Kong SAR,1997,0.66,0.020852733
China Hong Kong SAR,1998,0.67,0.021256866
China Hong Kong SAR,1999,0.68,0.021529433
China Hong Kong SAR,2000,0.71,0.022539986
China Hong Kong SAR,2001,0.90,0.028469017
China Hong Kong SAR,2002,0.88,0.027785577
China Hong Kong SAR,2003,0.91,0.028695612
China Hong Kong SAR,2004,1.01,0.032133702
China Hong Kong SAR,2005,0.97,0.030828336
China Hong Kong SAR,2006,1.03,0.032615995
China Hong Kong SAR,2007,1.09,0.034700429
China Hong Kong SAR,2008,1.02,0.032285077
China Hong Kong SAR,2009,1.11,0.035253308
China Hong Kong SAR,2010,1.16,0.036672326
China Hong Kong SAR,2011,1.19,0.037596983
China Hong Kong SAR,2012,1.14,0.036134954
China Hong Kong SAR,2013,1.17,0.037114944
China Hong Kong SAR,2014,1.14,0.036261288
China Hong Kong SAR,2015,1.18,0.037274288
China Hong Kong SAR,2016,1.21,0.038253297
China Hong Kong SAR,2017,1.29,0.041028477
China Hong Kong SAR,2018,1.30,0.041284156
China Hong Kong SAR,2019,1.24,0.039357154
India,1965,2.22,0.0703126
India,1966,2.29,0.072459624
India,1967,2.36,0.074695958
India,1968,2.52,0.079824668
India,1969,2.79,0.08848757
India,1970,2.73,0.086542459
India,1971,2.84,0.089982351
India,1972,2.99,0.094736432
India,1973,3.05,0.096679867
India,1974,3.23,0.102490406
India,1975,3.47,0.110120066
India,1976,3.64,0.115494311
India,1977,3.85,0.122141503
India,1978,4.00,0.126784199
India,1979,4.22,0.13389981
India,1980,4.35,0.137941062
India,1981,4.82,0.152783005
India,1982,4.78,0.151463067
India,1983,5.03,0.1593698
India,1984,5.37,0.17019037
India,1985,5.67,0.17973838
India,1986,6.07,0.192426479
India,1987,6.46,0.204741279
India,1988,7.03,0.22282001
India,1989,7.67,0.243327218
India,1990,8.24,0.261140128
India,1991,8.69,0.275390799
India,1992,9.13,0.289621766
India,1993,9.36,0.296841739
India,1994,9.86,0.312638629
India,1995,10.60,0.336169866
India,1996,11.03,0.349810383
India,1997,11.65,0.369268946
India,1998,12.35,0.391524002
India,1999,12.68,0.402063515
India,2000,13.34,0.423004374
India,2001,13.41,0.425204711
India,2002,14.03,0.444786569
India,2003,14.57,0.461890332
India,2004,15.63,0.495550457
India,2005,16.56,0.525139767
India,2006,17.41,0.552002986
India,2007,18.93,0.600161974
India,2008,20.00,0.634268143
India,2009,21.52,0.682446002
India,2010,22.55,0.715114381
India,2011,23.88,0.757148067
India,2012,25.11,0.796240146
India,2013,26.08,0.826789639
India,2014,27.86,0.883375874
India,2015,28.77,0.912200971
India,2016,30.07,0.95331099
India,2017,31.33,0.993486081
India,2018,33.30,1.055859023
India,2019,34.06,1.079883147
Inodonesia,1965,0.30,0.009609389
Inodonesia,1966,0.30,0.009527419
Inodonesia,1967,0.30,0.009407445
Inodonesia,1968,0.32,0.010025583
Inodonesia,1969,0.36,0.01131924
Inodonesia,1970,0.38,0.012122413
Inodonesia,1971,0.37,0.011602971
Inodonesia,1972,0.39,0.012309634
Inodonesia,1973,0.44,0.013878943
Inodonesia,1974,0.47,0.014872025
Inodonesia,1975,0.57,0.018216911
Inodonesia,1976,0.60,0.019150196
Inodonesia,1977,0.80,0.025312887
Inodonesia,1978,0.88,0.028051957
Inodonesia,1979,1.01,0.032017108
Inodonesia,1980,1.08,0.034243771
Inodonesia,1981,1.17,0.037205816
Inodonesia,1982,1.20,0.037930336
Inodonesia,1983,1.27,0.040220913
Inodonesia,1984,1.37,0.043564448
Inodonesia,1985,1.46,0.046313362
Inodonesia,1986,1.62,0.051347633
Inodonesia,1987,1.71,0.054288373
Inodonesia,1988,1.81,0.057294925
Inodonesia,1989,2.00,0.063386118
Inodonesia,1990,2.20,0.069823443
Inodonesia,1991,2.39,0.075738011
Inodonesia,1992,2.62,0.083129583
Inodonesia,1993,2.77,0.087834721
Inodonesia,1994,2.96,0.093900278
Inodonesia,1995,3.16,0.100033186
Inodonesia,1996,3.37,0.106697058
Inodonesia,1997,3.65,0.115866569
Inodonesia,1998,3.59,0.113826126
Inodonesia,1999,3.92,0.124225142
Inodonesia,2000,4.26,0.135106228
Inodonesia,2001,4.51,0.143003693
Inodonesia,2002,4.71,0.149359283
Inodonesia,2003,5.07,0.160808249
Inodonesia,2004,5.05,0.160007717
Inodonesia,2005,5.17,0.163962781
Inodonesia,2006,5.25,0.166344185
Inodonesia,2007,5.63,0.178513938
Inodonesia,2008,5.56,0.17620771
Inodonesia,2009,5.76,0.182556263
Inodonesia,2010,6.32,0.200422425
Inodonesia,2011,6.90,0.218726336
Inodonesia,2012,7.27,0.230451564
Inodonesia,2013,7.57,0.240019729
Inodonesia,2014,7.09,0.224843957
Inodonesia,2015,7.10,0.225202052
Inodonesia,2016,7.30,0.231439016
Inodonesia,2017,7.57,0.240087541
Inodonesia,2018,8.23,0.260791553
Inodonesia,2019,8.91,0.282538453
Japan,1965,6.52,0.206586776
Japan,1966,7.20,0.228237054
Japan,1967,8.25,0.26169203
Japan,1968,9.20,0.291798251
Japan,1969,10.49,0.332555329
Japan,1970,11.73,0.371822497
Japan,1971,12.49,0.39585172
Japan,1972,13.08,0.414736241
Japan,1973,14.53,0.460714807
Japan,1974,14.59,0.46252776
Japan,1975,13.93,0.441746017
Japan,1976,14.44,0.457885561
Japan,1977,14.55,0.461334597
Japan,1978,15.16,0.480517604
Japan,1979,15.75,0.499391072
Japan,1980,15.28,0.48448876
Japan,1981,15.07,0.477741601
Japan,1982,14.47,0.458852669
Japan,1983,14.66,0.464935445
Japan,1984,15.92,0.504710045
Japan,1985,16.02,0.508041347
Japan,1986,16.04,0.508667098
Japan,1987,16.37,0.518959754
Japan,1988,17.41,0.552102689
Japan,1989,18.01,0.571063836
Japan,1990,18.61,0.589941442
Japan,1991,19.07,0.604485011
Japan,1992,19.30,0.611985607
Japan,1993,19.57,0.620591372
Japan,1994,20.33,0.644529719
Japan,1995,21.13,0.669832162
Japan,1996,21.53,0.682567122
Japan,1997,21.92,0.695143604
Japan,1998,21.44,0.67988698
Japan,1999,21.82,0.691875428
Japan,2000,22.06,0.699552761
Japan,2001,21.85,0.692741572
Japan,2002,21.78,0.690682509
Japan,2003,21.70,0.687956807
Japan,2004,21.96,0.696181584
Japan,2005,22.35,0.708536023
Japan,2006,22.28,0.706432557
Japan,2007,22.06,0.699303128
Japan,2008,21.75,0.689679872
Japan,2009,19.83,0.628834915
Japan,2010,21.13,0.670001641
Japan,2011,20.06,0.636074456
Japan,2012,19.92,0.63166691
Japan,2013,19.75,0.626093283
Japan,2014,19.24,0.610040371
Japan,2015,18.97,0.601397587
Japan,2016,18.65,0.591243332
Japan,2017,18.89,0.59894474
Japan,2018,18.84,0.597351335
Japan,2019,18.67,0.592065265
Malaysia,1965,0.10,0.003301328
Malaysia,1966,0.12,0.003852257
Malaysia,1967,0.12,0.003894247
Malaysia,1968,0.13,0.003969484
Malaysia,1969,0.13,0.0041578
Malaysia,1970,0.15,0.004622499
Malaysia,1971,0.16,0.005092329
Malaysia,1972,0.18,0.005760297
Malaysia,1973,0.20,0.006193032
Malaysia,1974,0.20,0.006284746
Malaysia,1975,0.21,0.00652691
Malaysia,1976,0.23,0.007251028
Malaysia,1977,0.25,0.008056937
Malaysia,1978,0.35,0.011054178
Malaysia,1979,0.43,0.013514966
Malaysia,1980,0.46,0.014542245
Malaysia,1981,0.47,0.014914945
Malaysia,1982,0.51,0.016077391
Malaysia,1983,0.58,0.018472014
Malaysia,1984,0.63,0.019859915
Malaysia,1985,0.63,0.019856891
Malaysia,1986,0.70,0.022262348
Malaysia,1987,0.72,0.022959992
Malaysia,1988,0.77,0.024370169
Malaysia,1989,0.86,0.027213712
Malaysia,1990,0.93,0.029376445
Malaysia,1991,1.12,0.035572308
Malaysia,1992,1.21,0.038454503
Malaysia,1993,1.26,0.040104538
Malaysia,1994,1.38,0.043777989
Malaysia,1995,1.44,0.04563177
Malaysia,1996,1.61,0.050941707
Malaysia,1997,1.87,0.059272917
Malaysia,1998,1.74,0.055106178
Malaysia,1999,1.97,0.062389367
Malaysia,2000,2.20,0.069600937
Malaysia,2001,2.21,0.070085054
Malaysia,2002,2.36,0.07495453
Malaysia,2003,2.57,0.081516691
Malaysia,2004,2.74,0.086896867
Malaysia,2005,2.92,0.092706394
Malaysia,2006,3.04,0.096330464
Malaysia,2007,3.24,0.102753795
Malaysia,2008,3.36,0.106408816
Malaysia,2009,3.25,0.103091638
Malaysia,2010,3.35,0.10623882
Malaysia,2011,3.47,0.109993577
Malaysia,2012,3.73,0.11819891
Malaysia,2013,3.90,0.12368091
Malaysia,2014,3.94,0.124917621
Malaysia,2015,4.00,0.126699401
Malaysia,2016,4.21,0.133425973
Malaysia,2017,4.27,0.135470154
Malaysia,2018,4.21,0.133404488
Malaysia,2019,4.26,0.135126763
New Zealand,1965,0.30,0.009512711
New Zealand,1966,0.32,0.010105062
New Zealand,1967,0.32,0.010188466
New Zealand,1968,0.33,0.010419683
New Zealand,1969,0.33,0.010605107
New Zealand,1970,0.37,0.011809223
New Zealand,1971,0.39,0.012343951
New Zealand,1972,0.42,0.013175028
New Zealand,1973,0.43,0.013719315
New Zealand,1974,0.44,0.013825159
New Zealand,1975,0.44,0.014020423
New Zealand,1976,0.46,0.014494496
New Zealand,1977,0.47,0.014787438
New Zealand,1978,0.46,0.014600329
New Zealand,1979,0.47,0.014761418
New Zealand,1980,0.47,0.014800753
New Zealand,1981,0.47,0.014810907
New Zealand,1982,0.48,0.015327385
New Zealand,1983,0.50,0.015930371
New Zealand,1984,0.53,0.016805775
New Zealand,1985,0.54,0.01700857
New Zealand,1986,0.58,0.018429096
New Zealand,1987,0.59,0.01879222
New Zealand,1988,0.62,0.019544065
New Zealand,1989,0.56,0.017599476
New Zealand,1990,0.66,0.020790558
New Zealand,1991,0.67,0.021226749
New Zealand,1992,0.67,0.021264191
New Zealand,1993,0.69,0.021917987
New Zealand,1994,0.73,0.0230842
New Zealand,1995,0.76,0.023973923
New Zealand,1996,0.77,0.024339891
New Zealand,1997,0.77,0.024375273
New Zealand,1998,0.77,0.024392027
New Zealand,1999,0.78,0.024632166
New Zealand,2000,0.81,0.025696368
New Zealand,2001,0.80,0.02550492
New Zealand,2002,0.83,0.026382037
New Zealand,2003,0.81,0.025608993
New Zealand,2004,0.83,0.026427738
New Zealand,2005,0.81,0.025579684
New Zealand,2006,0.81,0.025799819
New Zealand,2007,0.81,0.025752427
New Zealand,2008,0.81,0.025821639
New Zealand,2009,0.81,0.025751921
New Zealand,2010,0.83,0.026323355
New Zealand,2011,0.83,0.026418204
New Zealand,2012,0.84,0.026569207
New Zealand,2013,0.84,0.02665446
New Zealand,2014,0.88,0.027925445
New Zealand,2015,0.89,0.028194012
New Zealand,2016,0.89,0.028363156
New Zealand,2017,0.91,0.028731405
New Zealand,2018,0.90,0.028475039
New Zealand,2019,0.92,0.029057193
Pakistan,1965,0.29,0.009340234
Pakistan,1966,0.30,0.009410575
Pakistan,1967,0.33,0.010415696
Pakistan,1968,0.37,0.011821594
Pakistan,1969,0.37,0.011875224
Pakistan,1970,0.37,0.011691213
Pakistan,1971,0.36,0.011354482
Pakistan,1972,0.32,0.010010391
Pakistan,1973,0.34,0.010678481
Pakistan,1974,0.36,0.011422632
Pakistan,1975,0.39,0.012311849
Pakistan,1976,0.39,0.012496364
Pakistan,1977,0.43,0.01351425
Pakistan,1978,0.46,0.014449474
Pakistan,1979,0.50,0.015753933
Pakistan,1980,0.55,0.017480795
Pakistan,1981,0.59,0.018799658
Pakistan,1982,0.65,0.02072879
Pakistan,1983,0.70,0.022139726
Pakistan,1984,0.74,0.023435757
Pakistan,1985,0.78,0.024632322
Pakistan,1986,0.82,0.026135555
Pakistan,1987,0.92,0.029269567
Pakistan,1988,0.98,0.031100296
Pakistan,1989,1.04,0.032999428
Pakistan,1990,1.09,0.034517422
Pakistan,1991,1.15,0.036570597
Pakistan,1992,1.21,0.038399383
Pakistan,1993,1.34,0.042501297
Pakistan,1994,1.39,0.044000005
Pakistan,1995,1.46,0.046406434
Pakistan,1996,1.56,0.049418733
Pakistan,1997,1.51,0.047887963
Pakistan,1998,1.62,0.051306846
Pakistan,1999,1.69,0.053630574
Pakistan,2000,1.73,0.054806646
Pakistan,2001,1.77,0.056087905
Pakistan,2002,1.84,0.058206438
Pakistan,2003,2.00,0.063307757
Pakistan,2004,2.22,0.070480548
Pakistan,2005,2.31,0.073130881
Pakistan,2006,2.43,0.077149482
Pakistan,2007,2.59,0.082042981
Pakistan,2008,2.60,0.08254975
Pakistan,2009,2.64,0.083616763
Pakistan,2010,2.65,0.083960024
Pakistan,2011,2.65,0.083881578
Pakistan,2012,2.47,0.078277339
Pakistan,2013,2.88,0.091375249
Pakistan,2014,2.77,0.087939047
Pakistan,2015,2.92,0.092661651
Pakistan,2016,3.19,0.101043079
Pakistan,2017,3.37,0.106859758
Pakistan,2018,3.48,0.110258437
Pakistan,2019,3.56,0.112888652
Philippines,1965,0.20,0.006221581
Philippines,1966,0.21,0.006724898
Philippines,1967,0.24,0.007553868
Philippines,1968,0.27,0.008533965
Philippines,1969,0.29,0.009141759
Philippines,1970,0.33,0.010401612
Philippines,1971,0.38,0.011908122
Philippines,1972,0.37,0.011785022
Philippines,1973,0.43,0.013757233
Philippines,1974,0.40,0.012820321
Philippines,1975,0.44,0.013876586
Philippines,1976,0.45,0.014414428
Philippines,1977,0.49,0.015554615
Philippines,1978,0.51,0.016219567
Philippines,1979,0.53,0.01690355
Philippines,1980,0.52,0.016611567
Philippines,1981,0.52,0.016524806
Philippines,1982,0.51,0.016056428
Philippines,1983,0.55,0.017347747
Philippines,1984,0.50,0.015774357
Philippines,1985,0.48,0.015221537
Philippines,1986,0.49,0.015455594
Philippines,1987,0.53,0.016780241
Philippines,1988,0.58,0.018498673
Philippines,1989,0.63,0.020016031
Philippines,1990,0.66,0.020796377
Philippines,1991,0.64,0.020151176
Philippines,1992,0.74,0.023385892
Philippines,1993,0.76,0.024184559
Philippines,1994,0.81,0.025683693
Philippines,1995,0.90,0.028611374
Philippines,1996,0.97,0.030764187
Philippines,1997,1.04,0.033112903
Philippines,1998,1.06,0.033623336
Philippines,1999,1.08,0.034249126
Philippines,2000,1.08,0.034166007
Philippines,2001,1.06,0.033663055
Philippines,2002,1.05,0.033443478
Philippines,2003,1.09,0.034634091
Philippines,2004,1.13,0.035786424
Philippines,2005,1.12,0.035637542
Philippines,2006,1.09,0.034561534
Philippines,2007,1.13,0.035957397
Philippines,2008,1.17,0.037150496
Philippines,2009,1.18,0.037540954
Philippines,2010,1.22,0.038703218
Philippines,2011,1.24,0.039457225
Philippines,2012,1.28,0.040731236
Philippines,2013,1.38,0.043672565
Philippines,2014,1.45,0.045943621
Philippines,2015,1.59,0.050362025
Philippines,2016,1.73,0.055004236
Philippines,2017,1.90,0.060326193
Philippines,2018,1.96,0.062016687
Philippines,2019,2.02,0.064171821
Singapore,1965,0.17,0.005465974
Singapore,1966,0.20,0.006248491
Singapore,1967,0.24,0.007505443
Singapore,1968,0.29,0.009329243
Singapore,1969,0.29,0.009167618
Singapore,1970,0.31,0.009953689
Singapore,1971,0.27,0.008640214
Singapore,1972,0.34,0.010819128
Singapore,1973,0.32,0.01019581
Singapore,1974,0.32,0.010051068
Singapore,1975,0.31,0.009814504
Singapore,1976,0.37,0.011641433
Singapore,1977,0.37,0.01168512
Singapore,1978,0.38,0.012027429
Singapore,1979,0.40,0.012821812
Singapore,1980,0.40,0.012734818
Singapore,1981,0.46,0.014651087
Singapore,1982,0.45,0.014255458
Singapore,1983,0.48,0.015102146
Singapore,1984,0.50,0.015877271
Singapore,1985,0.51,0.016195851
Singapore,1986,0.59,0.018801362
Singapore,1987,0.62,0.01976935
Singapore,1988,0.72,0.02287317
Singapore,1989,0.82,0.026081433
Singapore,1990,0.98,0.031168235
Singapore,1991,1.00,0.031755494
Singapore,1992,1.07,0.034069415
Singapore,1993,1.17,0.037222494
Singapore,1994,1.34,0.042572453
Singapore,1995,1.40,0.044382424
Singapore,1996,1.41,0.044786055
Singapore,1997,1.49,0.047105796
Singapore,1998,1.51,0.047757384
Singapore,1999,1.49,0.047279924
Singapore,2000,1.59,0.050554421
Singapore,2001,1.81,0.057399442
Singapore,2002,1.78,0.056387605
Singapore,2003,1.68,0.053276218
Singapore,2004,1.88,0.059635798
Singapore,2005,1.98,0.062662916
Singapore,2006,2.17,0.068950957
Singapore,2007,2.33,0.074032439
Singapore,2008,2.48,0.078760264
Singapore,2009,2.67,0.084703193
Singapore,2010,2.87,0.091030972
Singapore,2011,2.99,0.094645746
Singapore,2012,3.00,0.095046987
Singapore,2013,3.06,0.097138236
Singapore,2014,3.15,0.099935196
Singapore,2015,3.35,0.106267691
Singapore,2016,3.48,0.11028246
Singapore,2017,3.59,0.113776378
Singapore,2018,3.61,0.114308598
Singapore,2019,3.55,0.112544861
South Korea,1965,0.27,0.008525146
South Korea,1966,0.33,0.010340213
South Korea,1967,0.37,0.011883619
South Korea,1968,0.43,0.013623052
South Korea,1969,0.52,0.016444894
South Korea,1970,0.60,0.019089706
South Korea,1971,0.65,0.020654187
South Korea,1972,0.68,0.021413689
South Korea,1973,0.84,0.026492886
South Korea,1974,0.87,0.027533967
South Korea,1975,0.96,0.030281038
South Korea,1976,1.07,0.033878127
South Korea,1977,1.23,0.038967126
South Korea,1978,1.38,0.043629469
South Korea,1979,1.59,0.050284934
South Korea,1980,1.63,0.051760564
South Korea,1981,1.71,0.054182679
South Korea,1982,1.71,0.054218721
South Korea,1983,1.86,0.058907854
South Korea,1984,2.03,0.064335407
South Korea,1985,2.24,0.071063868
South Korea,1986,2.51,0.07969553
South Korea,1987,2.78,0.0882797
South Korea,1988,3.11,0.09861213
South Korea,1989,3.38,0.107162332
South Korea,1990,3.82,0.121221807
South Korea,1991,4.33,0.137154539
South Korea,1992,4.88,0.154750216
South Korea,1993,5.35,0.169710108
South Korea,1994,5.77,0.18308755
South Korea,1995,6.31,0.200013063
South Korea,1996,6.97,0.220909914
South Korea,1997,7.65,0.242661075
South Korea,1998,7.06,0.223995252
South Korea,1999,7.69,0.24397386
South Korea,2000,8.16,0.258770887
South Korea,2001,8.35,0.264653399
South Korea,2002,8.73,0.276893414
South Korea,2003,9.01,0.285814431
South Korea,2004,9.18,0.291061533
South Korea,2005,9.47,0.300335469
South Korea,2006,9.63,0.305187847
South Korea,2007,9.93,0.314843198
South Korea,2008,10.12,0.320768132
South Korea,2009,10.16,0.322136818
South Korea,2010,10.94,0.346776562
South Korea,2011,11.43,0.362554512
South Korea,2012,11.54,0.365911652
South Korea,2013,11.55,0.366199059
South Korea,2014,11.64,0.368972332
South Korea,2015,11.87,0.376352266
South Korea,2016,12.16,0.385584441
South Korea,2017,12.37,0.392291846
South Korea,2018,12.55,0.397900849
South Korea,2019,12.37,0.392226542
Sri Lanka,1965,0.02,0.000741718
Sri Lanka,1966,0.02,0.000767603
Sri Lanka,1967,0.02,0.000786615
Sri Lanka,1968,0.03,0.000822614
Sri Lanka,1969,0.03,0.000861969
Sri Lanka,1970,0.05,0.001610317
Sri Lanka,1971,0.05,0.001514481
Sri Lanka,1972,0.05,0.001637139
Sri Lanka,1973,0.05,0.001646672
Sri Lanka,1974,0.05,0.001446007
Sri Lanka,1975,0.05,0.001434503
Sri Lanka,1976,0.05,0.001437118
Sri Lanka,1977,0.05,0.001539319
Sri Lanka,1978,0.06,0.001775695
Sri Lanka,1979,0.06,0.001843345
Sri Lanka,1980,0.06,0.001861117
Sri Lanka,1981,0.07,0.002139328
Sri Lanka,1982,0.07,0.002370756
Sri Lanka,1983,0.08,0.002420053
Sri Lanka,1984,0.08,0.002403119
Sri Lanka,1985,0.07,0.002343577
Sri Lanka,1986,0.08,0.00240897
Sri Lanka,1987,0.08,0.002477571
Sri Lanka,1988,0.08,0.002554332
Sri Lanka,1989,0.08,0.002533716
Sri Lanka,1990,0.09,0.002754414
Sri Lanka,1991,0.09,0.00284456
Sri Lanka,1992,0.10,0.003103269
Sri Lanka,1993,0.10,0.003326181
Sri Lanka,1994,0.12,0.003647642
Sri Lanka,1995,0.13,0.003978456
Sri Lanka,1996,0.13,0.004139067
Sri Lanka,1997,0.14,0.004463226
Sri Lanka,1998,0.15,0.00484071
Sri Lanka,1999,0.17,0.005253456
Sri Lanka,2000,0.18,0.005669779
Sri Lanka,2001,0.18,0.005556164
Sri Lanka,2002,0.18,0.005679287
Sri Lanka,2003,0.19,0.005901608
Sri Lanka,2004,0.18,0.005704056
Sri Lanka,2005,0.21,0.006551095
Sri Lanka,2006,0.22,0.00712114
Sri Lanka,2007,0.23,0.007251322
Sri Lanka,2008,0.21,0.006773639
Sri Lanka,2009,0.22,0.006990812
Sri Lanka,2010,0.24,0.007489642
Sri Lanka,2011,0.25,0.007867686
Sri Lanka,2012,0.25,0.007928121
Sri Lanka,2013,0.25,0.008059876
Sri Lanka,2014,0.23,0.007256252
Sri Lanka,2015,0.29,0.009223344
Sri Lanka,2016,0.31,0.009826778
Sri Lanka,2017,0.33,0.010365036
Sri Lanka,2018,0.35,0.011059052
Sri Lanka,2019,0.36,0.01137042
Taiwan,1965,0.25,0.007977782
Taiwan,1966,0.27,0.008549051
Taiwan,1967,0.29,0.009336216
Taiwan,1968,0.34,0.010708143
Taiwan,1969,0.35,0.011228671
Taiwan,1970,0.39,0.012231863
Taiwan,1971,0.48,0.015371018
Taiwan,1972,0.52,0.016415591
Taiwan,1973,0.61,0.019201362
Taiwan,1974,0.58,0.018358433
Taiwan,1975,0.64,0.020223186
Taiwan,1976,0.78,0.024667776
Taiwan,1977,0.85,0.027082995
Taiwan,1978,1.01,0.031972748
Taiwan,1979,1.07,0.03393103
Taiwan,1980,1.13,0.035800868
Taiwan,1981,1.06,0.033463134
Taiwan,1982,1.06,0.03361224
Taiwan,1983,1.20,0.037958598
Taiwan,1984,1.27,0.040208601
